name	SRX2026434	SRX2026414	SRX2026415	SRX2026416	SRX2026417	SRX2026436	SRX2026437	SRX2026412	SRX2026413	SRX2026418	SRX2026419	SRX2026432	SRX2026433	SRX2026430	SRX2026431	SRX2026421	SRX2026420	SRX2026423	SRX2026422	SRX2026425	SRX2026424	SRX2026427	SRX2026426	SRX2026429	SRX2026428	SRX2026435
hsa-miR-3920	0.0	0.8744818330771588	0.0	0.0	0.0	0.0	0.0	0.53003102801638	0.0	0.703723329765456	0.0	2.6607696914917365	0.0	1.9451228961064475	0.0	0.8411817341592337	2.1758580713890328	0.0	1.0296483819418893	0.42658312462753956	0.0	0.0	0.0	0.26244986715443847	0.5222370266748229	0.0
hsa-miR-629-5p	1069.446443943672	966.3024255502604	495.6515557973075	833.5062080083707	732.2633565646317	1020.7738681889743	1153.1497518586395	787.6261076323408	514.617993995162	964.3355362219299	1577.2101540049873	1418.1902455650957	685.8046565249361	1136.6001456248675	863.2015163385774	1101.7377763150562	483.47566346264307	820.0790931703714	341.84326280470725	1041.7159903404515	1579.8289562784482	533.2627877310234	1120.5119085721608	1440.9809956114445	1026.7179944427016	2124.8926571147795
hsa-miR-5006-3p	0.0	0.0	1.9316116749700212	0.0	0.0	1.333299200873791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1758580713890328	0.0	2.745729018511705	0.6398746869413093	0.0	0.0	0.0	0.9185745350405347	1.0444740533496457	0.0
hsa-miR-493-3p	10.650393844219261	161.19615123055627	76.49182232881284	103.07594565228071	7.855322631601815	68.53157892491285	45.65406046059561	50.17627065221731	26.163524914886143	52.54467528915405	27.143580170966125	67.05139622559176	118.48852003897065	18.316573938335715	37.424151884330506	83.06669624822432	20.0178942567791	29.76491889368366	109.48594461315423	29.43423559930023	50.83167253524262	98.50962484714624	39.89645313115966	30.312959656337647	22.456192147017383	30.841333525101234
hsa-miR-3190-3p	0.48967328019398904	3.497927332308635	2.7042563449580297	4.6347097865234135	0.0	3.7332377624466146	3.077801828804198	0.7067080373551734	2.060120072038279	3.049467762316976	0.0	4.257231506386779	1.2316893974944974	1.134655022728761	1.46761379938551	0.8411817341592337	0.0	0.0	0.6864322546279262	4.905705933216705	1.618843074370784	1.7874730315006373	4.00447670833201	3.280623339430481	0.3481580177832152	4.66381141111287
hsa-miR-122-5p	90281.55234264594	41315.47719161908	234205.9839784401	41999.925473866635	49873.19790920769	83486.12942175347	142422.71479305695	240994.50781848768	77792.40005224464	26477.355707982028	8551.428797224726	91822.62989944153	72904.1881134583	69612.86867373092	6917.108438803806	44031.657874565084	144265.0473640785	191610.36856626955	47059.73608052674	43869.59524513385	20863.649542490664	64141.88087048348	56427.67455291501	34545.882338738	106219.00740845446	132772.392162149
hsa-miR-6769b-3p	0.36725496014549175	0.0	1.545289339976017	0.0	0.0	0.0	0.0	0.0	0.0	0.703723329765456	0.0	0.0	0.0	0.0	0.48920459979517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5932558086417794	0.0	0.6963160355664304	0.0
ebv-miR-BART2-5p	0.0	0.0	0.0	1.1123303487656193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-582-3p	15.424708326110654	80.74382258745766	36.3142994894364	52.09413800052317	11.29202628292761	38.399016985165176	39.626698545854055	80.74139326782856	46.352701620861275	15.951062141350338	17.535233207792274	30.864928421304146	15.765624287929565	16.20935746755373	13.20852419446959	37.01199630300628	10.879290356945164	34.82866028223565	12.355780583302671	45.644394335146735	121.25134627037173	34.756420056956834	75.78842955398731	58.13264557470812	25.41553529817471	15.947226115418198
hsa-miR-3918	0.0	0.0	0.7726446699880085	0.0	0.0	0.5333196803495164	0.0	2.2968011214043136	0.0	1.17287221627576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.066457811568849	0.809421537185392	0.0	0.0	0.3936748007316577	0.0	3.9115837641591806
hsa-miR-3916	0.36725496014549175	0.0	0.0	0.0	0.0	0.0	0.0	1.7667700933879336	0.0	0.938297773020608	0.0	1.0643078765966947	0.0	0.0	0.0	0.6308863006194252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3122493357721925	0.0	3.1593561172054923
hsa-miR-6812-3p	0.0	0.0	0.7726446699880085	1.1123303487656193	1.4728729934253404	0.0	0.0	0.3533540186775867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42059086707961685	0.0	0.0	0.0	0.0	1.2950744594966273	0.0	0.0	0.0	0.0	0.0
hsa-miR-4687-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9853515179955978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5932558086417794	0.0	0.0	0.0
hsa-miR-642a-5p	0.48967328019398904	4.6639031097448465	0.0	0.0	0.0	2.93325824192234	1.0259339429347327	2.473478130743107	1.2360720432229673	0.0	0.0	0.0	0.4926757589977989	0.0	0.97840919959034	1.4720680347786588	0.0	0.0	0.0	0.0	0.0	0.0	3.559534851850676	0.26244986715443847	0.0	0.7522276469536886
hsa-miR-6766-3p	0.0	0.0	0.0	0.9269419573046827	1.9638306579004539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.889883712962669	0.0	0.0	0.0
hsa-miR-3911	0.0	0.5829878887181058	0.0	3.8931562206796673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4780272769933969	2.5934971948085965	0.0	1.4720680347786588	0.0	1.852588312884875	0.0	0.6398746869413093	1.2950744594966273	0.3972162292223639	0.0	0.6561246678860962	0.5222370266748229	0.0
hsa-miR-211-5p	1.3466015205334698	0.0	5.794835024910064	0.0	3.4367036513257943	1.0666393606990328	0.0	0.0	0.0	0.0	0.0	0.0	3.4487303129845923	3.0797779188352084	0.48920459979517	1.4720680347786588	0.0	0.74103532515395	3.775377400453594	0.0	0.0	5.759635323724276	2.669651138888007	1.0497994686177539	3.65565918672376	0.0
hsa-miR-3910	0.0	0.0	0.0	0.0	0.0	0.0	0.5129669714673664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4724-5p	0.7345099202909835	0.0	0.0	1.8538839146093653	0.0	2.3999385615728235	2.821318343070515	0.0	0.0	0.0	0.0	5.0554624138343	0.0	0.0	0.0	0.42059086707961685	1.3055148428334196	1.111552987730925	0.0	0.0	0.809421537185392	0.0	0.889883712962669	0.0	0.6963160355664304	0.9026731763444263
