name	SRX2409152	SRX2409153	SRX2409150	SRX2409151	SRX2409149	SRX2409148
hsa-miR-4690-3p	0.0	0.0	0.4134903144717889	0.0	0.0	1.6852641478590449	2.0987544623308336
hsa-miR-1193	0.28610391837912974	0.0	0.0	0.22169763634848033	1.3930259296580159	0.1773962260904258	2.0782237104760517
hsa-miR-6502-5p	0.28610391837912974	0.0	0.0	0.5542440908712007	0.25327744175600286	0.9756792434973418	2.0693046945036753
hsa-miR-3159	0.0	0.0	0.0	0.22169763634848033	1.3930259296580159	0.44349056522606445	2.058214131232561
hsa-miR-668-3p	0.7152597959478244	0.38866442079090363	0.0	0.0	0.7598323252680087	0.1773962260904258	2.0411527680971626
Hsa-Mir-599_5p	0.0	0.2591096138606024	0.27566020964785926	0.0	1.139748487902013	0.3547924521808516	2.0293107635913263
hsa-miR-106a-3p	0.0	0.5182192277212048	0.0	0.0	0.0	1.5078679217686193	2.026087149489824
hsa-miR-6787-5p	0.5722078367582595	0.0	0.0	0.9976393635681614	0.0	0.44349056522606445	2.0133377655524853
hsa-miR-494-5p	0.28610391837912974	0.0	0.0	0.0	1.2663872087800145	0.44349056522606445	1.9959816923852087
hsa-miR-4655-5p	0.0	0.0	0.27566020964785926	0.7759417272196811	0.7598323252680087	0.1773962260904258	1.9888304882259749
hsa-miR-3918	0.28610391837912974	0.2591096138606024	0.27566020964785926	0.5542440908712007	0.25327744175600286	0.3547924521808516	1.9831877266956466
hsa-miR-4660	0.0	0.2591096138606024	0.0	0.0	1.0131097670240115	0.7095849043617032	1.9818042852463171
hsa-miR-337-5p	0.28610391837912974	0.2591096138606024	0.27566020964785926	0.0	0.0	1.1530754695877676	1.973949211475359
hsa-miR-6747-3p	0.0	1.0364384554424095	0.0	0.0	0.7598323252680087	0.1773962260904258	1.9736670068008442
hsa-miR-7151-3p	0.5722078367582595	0.38866442079090363	0.0	0.0	0.6331936043900073	0.3547924521808516	1.948858314120022
hsa-miR-6754-5p	0.5722078367582595	0.2591096138606024	0.5513204192957185	0.5542440908712007	0.0	0.0	1.936881960785781
hsa-miR-497-5p	0.28610391837912974	0.5182192277212048	0.0	0.33254645452272047	0.0	0.7982830174069161	1.9351526180299712
hsa-miR-9903	0.0	0.5182192277212048	0.0	0.22169763634848033	0.0	1.1530754695877676	1.8929923336574528
hsa-miR-3163	0.28610391837912974	0.38866442079090363	0.27566020964785926	0.33254645452272047	0.25327744175600286	0.3547924521808516	1.8910448972774676
hsa-miR-7848-3p	0.28610391837912974	0.0	0.0	1.2193369999166417	0.37991616263400435	0.0	1.885357080929776
hsa-miR-7705	0.28610391837912974	0.0	0.0	0.0	0.8864710461460101	0.7095849043617032	1.882159868886843
hsa-miR-516b-5p	0.28610391837912974	0.9068836485121085	0.6891505241196482	0.0	0.0	0.0	1.8821380910108862
hsa-miR-224-3p	0.5722078367582595	0.0	0.0	0.0	0.7598323252680087	0.5321886782712774	1.8642288402975455
hsa-miR-6875-5p	0.28610391837912974	0.2591096138606024	0.8269806289435778	0.22169763634848033	0.25327744175600286	0.0	1.8471692392877932
hsa-miR-6832-5p	0.28610391837912974	0.2591096138606024	0.4134903144717889	0.8867905453939213	0.0	0.0	1.8454943921054423
hsa-miR-3619-3p	0.0	0.5182192277212048	0.27566020964785926	0.22169763634848033	0.0	0.7982830174069161	1.8138600911244604
hsa-miR-6509-3p	0.0	0.0	0.27566020964785926	0.0	1.2663872087800145	0.2660943391356387	1.8081417575635126
hsa-miR-642a-5p	0.0	0.0	0.0	0.0	0.37991616263400435	1.4191698087234064	1.7990859713574108
hsa-miR-502-5p	0.0	0.0	0.0	1.441034636265122	0.0	0.3547924521808516	1.7958270884459737
hsa-miR-4648	0.8583117551373893	0.0	0.0	0.0	0.7598323252680087	0.1773962260904258	1.7955403064958237
hsa-miR-34b-3p	0.0	0.0	0.0	0.0	0.8864710461460101	0.8869811304521289	1.773452176598139
hsa-miR-6733-5p	0.0	0.0	0.0	0.0	0.8864710461460101	0.8869811304521289	1.773452176598139
hsa-miR-7847-3p	0.0	0.0	1.516131153063226	0.0	0.25327744175600286	0.0	1.7694085948192289
hsa-miR-455-3p	0.8583117551373893	0.0	0.0	0.0	0.6331936043900073	0.2660943391356387	1.7575996986630353
hsa-miR-18b-5p	0.5006818571634771	0.4534418242560542	0.0	0.0	0.44323552307300507	0.3547924521808516	1.7521516566733881
hsa-miR-3157-5p	0.0	0.0	0.0	0.7759417272196811	0.0	0.9756792434973418	1.751620970717023
hsa-miR-3149	0.28610391837912974	0.7773288415818073	0.4134903144717889	0.0	0.0	0.2660943391356387	1.7430174135683647
hsa-miR-6847-3p	0.28610391837912974	0.0	0.0	0.5542440908712007	0.8864710461460101	0.0	1.7268190553963407
hsa-miR-4488	0.5722078367582595	0.2591096138606024	0.0	0.0	0.8864710461460101	0.0	1.717788496764872
hsa-miR-186-3p	0.28610391837912974	0.2591096138606024	0.0	0.22169763634848033	0.7598323252680087	0.1773962260904258	1.7041397199466468
hsa-miR-5004-3p	0.28610391837912974	0.2591096138606024	0.0	0.7759417272196811	0.37991616263400435	0.0	1.7010714220934176
hsa-miR-33a-3p	0.0	0.0	0.0	0.0	0.0	1.6852641478590449	1.6852641478590449
hsa-miR-4659a-5p	0.28610391837912974	0.0	0.0	0.0	1.3930259296580159	0.0	1.6791298480371455
hsa-miR-4466	0.0	0.5182192277212048	0.27566020964785926	0.22169763634848033	0.6331936043900073	0.0	1.6487706781075517
Hsa-Mir-1913_5p	0.7152597959478244	0.0	0.0	0.6650929090454409	0.0	0.2660943391356387	1.646447044128904
hsa-miR-548ay-3p	0.0	0.38866442079090363	0.5513204192957185	0.0	0.25327744175600286	0.44349056522606445	1.6367528470686894
hsa-miR-6748-5p	0.8583117551373893	0.0	0.4134903144717889	0.0	0.0	0.3547924521808516	1.62659452179003
hsa-miR-4779	0.0	0.2591096138606024	0.9648107337675074	0.22169763634848033	0.0	0.1773962260904258	1.623014210067016
hsa-miR-10392-5p	0.0	0.0	0.0	0.0	1.2663872087800145	0.3547924521808516	1.6211796609608662
hsa-miR-1298-5p	0.0	0.0	1.2404709434153667	0.0	0.0	0.3547924521808516	1.5952633955962183
hsa-miR-6851-5p	0.0	0.5182192277212048	0.0	0.5542440908712007	0.5065548835120057	0.0	1.5790182021044112
hsa-miR-552-3p	0.42915587756869467	0.9068836485121085	0.0	0.22169763634848033	0.0	0.0	1.5577371624292835
hsa-miR-4510	0.22888313470330382	0.33684249801878313	0.4961883773661467	0.28820692725302444	0.15196646505360173	0.03547924521808516	1.5375666476129448
hsa-miR-3144-3p	0.5722078367582595	0.38866442079090363	0.0	0.22169763634848033	0.0	0.3547924521808516	1.537362346078495
hsa-miR-551b-5p	0.5722078367582595	0.2591096138606024	0.0	0.44339527269696066	0.25327744175600286	0.0	1.5279901650718253
hsa-miR-1908-3p	0.0	0.0	0.0	0.22169763634848033	0.5065548835120057	0.7982830174069161	1.526535537267402
hsa-miR-548as-3p	0.0	0.2591096138606024	0.5513204192957185	0.0	0.0	0.7095849043617032	1.520014937518024
hsa-miR-6758-5p	0.28610391837912974	0.2591096138606024	0.27566020964785926	0.44339527269696066	0.25327744175600286	0.0	1.5175464563405547
hsa-miR-885-3p	0.0	0.0	0.5513204192957185	0.0	0.25327744175600286	0.7095849043617032	1.5141827654134246
hsa-miR-3122	0.0	0.6477740346515061	0.4134903144717889	0.44339527269696066	0.0	0.0	1.5046596218202555
hsa-miR-3942-5p	0.0	0.2591096138606024	0.0	0.0	0.0	1.2417735826329805	1.500883196493583
hsa-miR-6861-3p	0.0	0.9068836485121085	0.0	0.0	0.37991616263400435	0.1773962260904258	1.4641960372365386
hsa-miR-487b-5p	0.0	0.5182192277212048	0.0	0.0	0.7598323252680087	0.1773962260904258	1.4554477790796394
hsa-miR-5194	0.0	0.38866442079090363	0.5513204192957185	0.0	0.5065548835120057	0.0	1.446539723598628
hsa-miR-4767	0.0	0.0	0.0	0.0	1.2663872087800145	0.1773962260904258	1.4437834348704404
hsa-miR-302a-5p	0.0	0.38866442079090363	0.4134903144717889	0.0	0.6331936043900073	0.0	1.4353483396526998
hsa-miR-4487	0.0	0.0	0.0	0.5542440908712007	0.25327744175600286	0.6208867913164903	1.4284083239436938
hsa-miR-6799-5p	0.28610391837912974	0.0	0.0	0.0	1.139748487902013	0.0	1.4258524062811428
hsa-miR-4491	0.28610391837912974	0.0	0.6891505241196482	0.0	0.0	0.44349056522606445	1.4187450077248425
hsa-miR-301a-3p	0.0	0.6477740346515061	0.4134903144717889	0.0	0.0	0.3547924521808516	1.4160568013041466
hsa-miR-6729-5p	0.0	0.0	0.4134903144717889	0.0	0.37991616263400435	0.6208867913164903	1.4142932684222835
hsa-miR-6861-5p	0.0	0.0	0.0	0.0	1.3930259296580159	0.0	1.3930259296580159
hsa-miR-5004-5p	0.42915587756869467	0.0	0.27566020964785926	0.0	0.5065548835120057	0.1773962260904258	1.3887671968189854
hsa-miR-3911	0.5722078367582595	0.0	0.5513204192957185	0.0	0.25327744175600286	0.0	1.3768056978099807
hsa-miR-514a-3p	0.0	0.0	1.1026408385914372	0.0	0.0	0.2660943391356387	1.368735177727076
hsa-miR-1910-3p	0.0	0.0	0.9648107337675074	0.22169763634848033	0.0	0.1773962260904258	1.3639045962064136
hsa-miR-4503	0.0	0.38866442079090363	0.0	0.0	0.25327744175600286	0.7095849043617032	1.3515267669086097
hsa-miR-4449	0.42915587756869467	0.0	0.0	0.6650929090454409	0.25327744175600286	0.0	1.3475262283701384
hsa-miR-508-3p	0.28610391837912974	0.0	0.27566020964785926	0.0	0.7598323252680087	0.0	1.3215964532949975
hsa-miR-6807-5p	0.0	0.0	0.0	0.0	1.139748487902013	0.1773962260904258	1.3171447139924388
hsa-miR-1266-5p	0.0	0.0	0.0	0.22169763634848033	0.8864710461460101	0.1773962260904258	1.2855649085849163
hsa-miR-6820-5p	0.28610391837912974	0.0	0.0	0.9976393635681614	0.0	0.0	1.2837432819472911
hsa-miR-1256	0.5722078367582595	0.0	0.0	0.0	0.0	0.7095849043617032	1.2817927411199626
hsa-miR-4482-3p	0.0	0.0	0.27566020964785926	0.9976393635681614	0.0	0.0	1.2732995732160206
hsa-miR-579-3p	0.28610391837912974	0.0	0.27566020964785926	0.0	0.0	0.7095849043617032	1.271349032388692
hsa-miR-4701-3p	0.28610391837912974	0.0	0.0	0.22169763634848033	0.7598323252680087	0.0	1.2676338799956186
hsa-miR-549a-3p	0.0	0.0	0.0	0.0	0.6331936043900073	0.6208867913164903	1.2540803957064974
hsa-miR-133a-5p	0.28610391837912974	0.0	0.0	0.0	0.25327744175600286	0.7095849043617032	1.2489662644968358
hsa-miR-3944-5p	0.0	0.0	0.0	0.0	0.8864710461460101	0.3547924521808516	1.2412634983268618
hsa-miR-365a-5p	0.0	0.2591096138606024	0.5513204192957185	0.0	0.25327744175600286	0.1773962260904258	1.2411037010027495
hsa-miR-3148	0.0	0.0	0.9648107337675074	0.0	0.0	0.2660943391356387	1.230905072903146
hsa-miR-6777-5p	0.28610391837912974	0.0	0.6891505241196482	0.0	0.25327744175600286	0.0	1.2285318842547808
hsa-miR-1827	0.381471891172173	0.30229454950403617	0.0	0.36949606058080053	0.08442581391866763	0.0886981130452129	1.2263864282208903
hsa-miR-4753-3p	0.28610391837912974	0.0	0.0	0.22169763634848033	0.0	0.7095849043617032	1.217386459089313
hsa-miR-412-3p	0.0	0.0	0.0	0.0	0.5065548835120057	0.7095849043617032	1.216139787873709
hsa-miR-34c-3p	0.0	0.0	0.27566020964785926	0.22169763634848033	0.0	0.7095849043617032	1.2069427503580428
hsa-miR-183-3p	0.0	0.5182192277212048	0.0	0.0	0.5065548835120057	0.1773962260904258	1.2021703373236363
hsa-miR-1287-3p	0.28610391837912974	0.0	0.5513204192957185	0.0	0.0	0.3547924521808516	1.1922167898557
hsa-miR-16-1-3p	0.28610391837912974	0.0	0.5513204192957185	0.0	0.0	0.3547924521808516	1.1922167898557
hsa-miR-345-3p	0.0	0.0	0.0	0.0	0.37991616263400435	0.7982830174069161	1.1781991800409204
hsa-miR-6724-5p	0.0	0.0	0.0	0.22169763634848036	0.7598323252680089	0.1773962260904258	1.158926187706915
hsa-miR-5090	0.28610391837912974	0.38866442079090363	0.0	0.22169763634848033	0.25327744175600286	0.0	1.1497434172745167
hsa-miR-3196	0.28610391837912974	0.0	0.0	0.6650929090454409	0.0	0.1773962260904258	1.1285930535149964
hsa-miR-7114-5p	0.28610391837912974	0.0	0.27566020964785926	0.5542440908712007	0.0	0.0	1.1160082188981897
hsa-miR-570-3p	0.0	0.0	0.8269806289435778	0.0	0.0	0.2660943391356387	1.0930749680792164
hsa-miR-4706	0.7152597959478244	0.0	0.0	0.0	0.0	0.3547924521808516	1.070052248128676
hsa-miR-4689	0.0	0.0	0.6891505241196482	0.0	0.37991616263400435	0.0	1.0690666867536525
hsa-miR-3186-3p	0.0	0.0	0.0	0.44339527269696066	0.0	0.6208867913164903	1.064282064013451
hsa-miR-216b-5p	0.28610391837912974	0.0	0.0	0.0	0.7598323252680087	0.0	1.0459362436471384
hsa-miR-214-5p	0.0	0.38866442079090363	0.0	0.22169763634848033	0.25327744175600286	0.1773962260904258	1.0410357249858126
hsa-miR-449c-5p	0.0	0.2591096138606024	0.0	0.7759417272196811	0.0	0.0	1.0350513410802835
hsa-miR-3074-3p	0.0	0.5182192277212048	0.0	0.33254645452272047	0.0	0.1773962260904258	1.028161908334351
hsa-miR-122-3p	0.0	0.6477740346515061	0.0	0.0	0.37991616263400435	0.0	1.0276901972855104
hsa-miR-6505-3p	0.0	0.0	0.0	0.0	0.7598323252680087	0.2660943391356387	1.0259266644036473
hsa-miR-483-3p	0.0	0.5182192277212048	0.0	0.0	0.5065548835120057	0.0	1.0247741112332105
hsa-miR-4777-3p	0.28610391837912974	0.0	0.5513204192957185	0.0	0.0	0.1773962260904258	1.014820563765274
hsa-miR-6791-5p	0.0	0.0	0.0	0.0	1.0131097670240115	0.0	1.0131097670240115
hsa-miR-7108-5p	0.0	0.0	0.0	0.0	1.0131097670240115	0.0	1.0131097670240115
hsa-miR-4765	0.42915587756869467	0.0	0.0	0.22169763634848033	0.0	0.3547924521808516	1.0056459660980266
hsa-miR-4482-5p	0.0	0.0	0.0	0.9976393635681614	0.0	0.0	0.9976393635681614
hsa-miR-6796-5p	0.0	0.0	0.5513204192957185	0.44339527269696066	0.0	0.0	0.9947156919926792
hsa-miR-1909-3p	0.0	0.38866442079090363	0.0	0.22169763634848033	0.37991616263400435	0.0	0.9902782197733884
hsa-miR-7843-5p	0.28610391837912974	0.0	0.0	0.0	0.25327744175600286	0.44349056522606445	0.982871925361197
hsa-miR-6718-5p	0.0	0.0	0.0	0.0	0.0	0.9756792434973418	0.9756792434973418
hsa-miR-134-3p	0.28610391837912974	0.0	0.0	0.0	0.5065548835120057	0.1773962260904258	0.9700550279815613
hsa-miR-3916	0.0	0.0	0.0	0.0	0.25327744175600286	0.7095849043617032	0.962862346117706
hsa-miR-6818-5p	0.0	0.2591096138606024	0.0	0.0	0.25327744175600286	0.44349056522606445	0.9558776208426697
hsa-miR-8072	0.0	0.0	0.0	0.7759417272196811	0.0	0.1773962260904258	0.953337953310107
hsa-miR-6753-3p	0.0	0.0	0.5513204192957185	0.22169763634848033	0.0	0.1773962260904258	0.9504142817346246
hsa-miR-4723-5p	0.0	0.0	0.0	0.44339527269696066	0.5065548835120057	0.0	0.9499501562089664
hsa-miR-765	0.0	0.2591096138606024	0.0	0.33254645452272047	0.0	0.3547924521808516	0.9464485205641744
hsa-miR-3130-5p	0.0	0.0	0.0	0.33254645452272047	0.25327744175600286	0.3547924521808516	0.9406163484595749
hsa-miR-550b-3p	0.7152597959478244	0.0	0.0	0.22169763634848033	0.0	0.0	0.9369574322963048
hsa-miR-3611	0.0	0.5182192277212048	0.4134903144717889	0.0	0.0	0.0	0.9317095421929937
hsa-miR-6727-5p	0.28610391837912974	0.2591096138606024	0.0	0.0	0.37991616263400435	0.0	0.9251296948737364
hsa-miR-6125	0.28610391837912974	0.0	0.0	0.0	0.6331936043900073	0.0	0.919297522769137
hsa-miR-4485-3p	0.0	0.0	0.0	0.6650929090454409	0.25327744175600286	0.0	0.9183703508014438
hsa-miR-548ab	0.14305195918956487	0.19433221039545182	0.0	0.0	0.12663872087800143	0.44349056522606445	0.9075134556890826
hsa-miR-1258	0.28610391837912974	0.0	0.0	0.44339527269696066	0.0	0.1773962260904258	0.9068954171665162
hsa-miR-576-3p	0.42915587756869467	0.0	0.0	0.22169763634848033	0.25327744175600286	0.0	0.9041309556731778
hsa-miR-664b-3p	0.0	0.0	0.0	0.0	0.0	0.8869811304521289	0.8869811304521289
hsa-miR-4421	0.0	0.0	0.0	0.0	0.0	0.8869811304521289	0.8869811304521289
hsa-miR-3938	0.0	0.0	0.0	0.0	0.8864710461460101	0.0	0.8864710461460101
hsa-miR-4639-5p	0.28610391837912974	0.0	0.0	0.33254645452272047	0.0	0.2660943391356387	0.884744712037489
hsa-miR-6134	0.0	0.0	0.27566020964785926	0.22169763634848033	0.37991616263400435	0.0	0.8772740086303439
hsa-miR-3680-3p	0.0	0.0	0.0	0.44339527269696066	0.25327744175600286	0.1773962260904258	0.8740689405433893
hsa-miR-4761-3p	0.28610391837912974	0.0	0.0	0.22169763634848033	0.0	0.3547924521808516	0.8625940069084617
hsa-miR-3166	0.0	0.0	0.0	0.0	0.5065548835120057	0.3547924521808516	0.8613473356928574
hsa-miR-154-3p	0.8583117551373893	0.0	0.0	0.0	0.0	0.0	0.8583117551373893
hsa-miR-3165	0.0	0.0	0.0	0.22169763634848033	0.0	0.6208867913164903	0.8425844276649705
hsa-miR-7151-5p	0.0	0.0	0.0	0.33254645452272047	0.5065548835120057	0.0	0.8391013380347262
hsa-miR-6829-5p	0.0	0.0	0.8269806289435778	0.0	0.0	0.0	0.8269806289435778
hsa-miR-517a-3p	0.0	0.0	0.8269806289435778	0.0	0.0	0.0	0.8269806289435778
hsa-miR-517b-3p	0.0	0.0	0.8269806289435778	0.0	0.0	0.0	0.8269806289435778
hsa-miR-6771-5p	0.0	0.0	0.0	0.44339527269696066	0.37991616263400435	0.0	0.823311435330965
hsa-miR-4536-5p	0.28610391837912974	0.0	0.0	0.0	0.0	0.5321886782712774	0.8182925966504071
hsa-miR-4787-3p	0.0	0.0	0.0	0.0	0.6331936043900073	0.1773962260904258	0.8105898304804331
hsa-miR-3160-5p	0.0	0.2591096138606024	0.5513204192957185	0.0	0.0	0.0	0.8104300331563209
hsa-miR-6894-5p	0.0	0.0	0.0	0.5542440908712007	0.25327744175600286	0.0	0.8075215326272036
hsa-miR-548p	0.0	0.0	0.0	0.0	0.0	0.7982830174069161	0.7982830174069161
hsa-miR-5583-3p	0.28610391837912974	0.0	0.0	0.0	0.5065548835120057	0.0	0.7926588018911355
hsa-miR-1247-3p	0.28610391837912974	0.0	0.0	0.0	0.5065548835120057	0.0	0.7926588018911355
hsa-miR-4436a	0.0	0.5182192277212048	0.0	0.0	0.0	0.2660943391356387	0.7843135668568435
hsa-miR-4494	0.0	0.0	0.27566020964785926	0.0	0.5065548835120057	0.0	0.782215093159865
hsa-miR-4796-5p	0.0	0.0	0.0	0.22169763634848033	0.37991616263400435	0.1773962260904258	0.7790100250729105
hsa-miR-503-3p	0.0	0.0	0.0	0.33254645452272047	0.0	0.44349056522606445	0.7760370197487849
hsa-miR-607	0.0	0.38866442079090363	0.0	0.0	0.37991616263400435	0.0	0.768580583424908
hsa-miR-548ax	0.0	0.38866442079090363	0.0	0.0	0.0	0.3547924521808516	0.7434568729717552
hsa-miR-504-3p	0.28610391837912974	0.0	0.0	0.44339527269696066	0.0	0.0	0.7294991910760904
hsa-miR-6740-5p	0.0	0.0	0.5513204192957185	0.0	0.0	0.1773962260904258	0.7287166453861443
hsa-miR-889-5p	0.28610391837912974	0.2591096138606024	0.0	0.0	0.0	0.1773962260904258	0.722609758330158
hsa-miR-1909-5p	0.0	0.38866442079090363	0.0	0.33254645452272047	0.0	0.0	0.7212108753136242
hsa-miR-5581-3p	0.28610391837912974	0.0	0.0	0.0	0.25327744175600286	0.1773962260904258	0.7167775862255584
hsa-miR-4686	0.7152597959478244	0.0	0.0	0.0	0.0	0.0	0.7152597959478244
hsa-miR-6895-5p	0.0	0.0	0.0	0.33254645452272047	0.37991616263400435	0.0	0.7124626171567248
hsa-miR-181d-3p	0.0	0.0	0.0	0.33254645452272047	0.37991616263400435	0.0	0.7124626171567248
hsa-miR-6817-3p	0.0	0.2591096138606024	0.27566020964785926	0.0	0.0	0.1773962260904258	0.7121660495988875
hsa-miR-3177-5p	0.0	0.0	0.0	0.0	0.0	0.7095849043617032	0.7095849043617032
hsa-miR-1537-3p	0.0	0.0	0.0	0.0	0.0	0.7095849043617032	0.7095849043617032
hsa-miR-542-5p	0.0	0.0	0.0	0.0	0.0	0.7095849043617032	0.7095849043617032
hsa-miR-4714-5p	0.0	0.5182192277212048	0.0	0.0	0.0	0.1773962260904258	0.6956154538116306
hsa-miR-6786-3p	0.0	0.2591096138606024	0.0	0.0	0.25327744175600286	0.1773962260904258	0.6897832817070311
hsa-miR-4469	0.0	0.2591096138606024	0.0	0.0	0.25327744175600286	0.1773962260904258	0.6897832817070311
hsa-miR-548av-3p	0.09536797279304325	0.0	0.0	0.1477984242323202	0.0	0.44349056522606445	0.6866569622514279
hsa-miR-6816-3p	0.0	0.0	0.0	0.0	0.5065548835120057	0.1773962260904258	0.6839511096024316
hsa-miR-4797-5p	0.0	0.0	0.0	0.0	0.5065548835120057	0.1773962260904258	0.6839511096024316
hsa-miR-6731-5p	0.0	0.0	0.4134903144717889	0.0	0.25327744175600286	0.0	0.6667677562277918
hsa-miR-7109-5p	0.0	0.0	0.0	0.22169763634848033	0.0	0.44349056522606445	0.6651882015745447
hsa-miR-6735-3p	0.0	0.0	0.0	0.6650929090454409	0.0	0.0	0.6650929090454409
hsa-miR-3183	0.0	0.0	0.27566020964785926	0.0	0.37991616263400435	0.0	0.6555763722818636
hsa-miR-1226-3p	0.0	0.38866442079090363	0.0	0.0	0.0	0.2660943391356387	0.6547587599265423
hsa-miR-4520-3p	0.0	0.0	0.0	0.0	0.37991616263400435	0.2660943391356387	0.646010501769643
hsa-miR-548at-3p	0.0	0.0	0.4134903144717889	0.22169763634848033	0.0	0.0	0.6351879508202692
hsa-miR-6858-5p	0.0	0.0	0.4134903144717889	0.22169763634848033	0.0	0.0	0.6351879508202692
hsa-miR-6743-3p	0.0	0.0	0.0	0.0	0.6331936043900073	0.0	0.6331936043900073
hsa-miR-323b-5p	0.0	0.0	0.0	0.0	0.6331936043900073	0.0	0.6331936043900073
hsa-miR-410-5p	0.0	0.0	0.0	0.0	0.6331936043900073	0.0	0.6331936043900073
hsa-miR-6858-3p	0.0	0.0	0.0	0.0	0.6331936043900073	0.0	0.6331936043900073
hsa-miR-4653-3p	0.0	0.0	0.0	0.0	0.6331936043900073	0.0	0.6331936043900073
hsa-miR-7703	0.0	0.0	0.27566020964785926	0.0	0.0	0.3547924521808516	0.6304526618287108
hsa-miR-588	0.0	0.0	0.0	0.0	0.25327744175600286	0.3547924521808516	0.6080698939368545
hsa-miR-577	0.42915587756869467	0.0	0.0	0.0	0.0	0.1773962260904258	0.6065521036591205
hsa-miR-1269a	0.0	0.0	0.0	0.22169763634848033	0.37991616263400435	0.0	0.6016137989824847
hsa-miR-6869-5p	0.0	0.0	0.0	0.22169763634848033	0.37991616263400435	0.0	0.6016137989824847
hsa-miR-550b-2-5p	0.0	0.0	0.0	0.08867905453939214	0.5065548835120057	0.0	0.5952339380513979
hsa-miR-1229-5p	0.28610391837912974	0.0	0.27566020964785926	0.0	0.0	0.0	0.5617641280269889
hsa-miR-380-5p	0.0	0.0	0.0	0.0	0.37991616263400435	0.1773962260904258	0.5573123887244301
hsa-miR-491-3p	0.28610391837912974	0.0	0.0	0.0	0.0	0.2660943391356387	0.5521982575147684
hsa-miR-211-3p	0.0	0.0	0.5513204192957185	0.0	0.0	0.0	0.5513204192957185
hsa-miR-6782-5p	0.0	0.0	0.5513204192957185	0.0	0.0	0.0	0.5513204192957185
hsa-miR-3683	0.0	0.0	0.5513204192957185	0.0	0.0	0.0	0.5513204192957185
hsa-miR-5192	0.0	0.2591096138606024	0.27566020964785926	0.0	0.0	0.0	0.5347698235084617
hsa-miR-548d-3p	0.0	0.0	0.0	0.0	0.0	0.5321886782712774	0.5321886782712774
hsa-miR-3614-3p	0.0	0.0	0.0	0.0	0.0	0.5321886782712774	0.5321886782712774
hsa-miR-4695-5p	0.0	0.0	0.27566020964785926	0.0	0.25327744175600286	0.0	0.5289376514038622
hsa-miR-4762-5p	0.0	0.0	0.0	0.0	0.25327744175600286	0.2660943391356387	0.5193717808916416
hsa-miR-192-3p	0.0	0.0	0.0	0.0	0.25327744175600286	0.2660943391356387	0.5193717808916416
hsa-miR-7843-3p	0.0	0.5182192277212048	0.0	0.0	0.0	0.0	0.5182192277212048
hsa-miR-4635	0.0	0.5182192277212048	0.0	0.0	0.0	0.0	0.5182192277212048
hsa-miR-4700-5p	0.0	0.5182192277212048	0.0	0.0	0.0	0.0	0.5182192277212048
hsa-miR-6857-5p	0.0	0.5182192277212048	0.0	0.0	0.0	0.0	0.5182192277212048
hsa-miR-3160-3p	0.0	0.2591096138606024	0.0	0.0	0.25327744175600286	0.0	0.5123870556166052
hsa-miR-6769a-5p	0.28610391837912974	0.0	0.0	0.22169763634848033	0.0	0.0	0.50780155472761
hsa-miR-211-5p	0.0	0.0	0.0	0.0	0.5065548835120057	0.0	0.5065548835120057
hsa-miR-34b-5p	0.0	0.0	0.0	0.0	0.5065548835120057	0.0	0.5065548835120057
hsa-miR-4632-5p	0.0	0.0	0.0	0.0	0.5065548835120057	0.0	0.5065548835120057
hsa-miR-7974	0.0	0.0	0.0	0.0	0.5065548835120057	0.0	0.5065548835120057
hsa-miR-3191-5p	0.0	0.0	0.0	0.0	0.5065548835120057	0.0	0.5065548835120057
hsa-miR-4515	0.0	0.0	0.0	0.0	0.5065548835120057	0.0	0.5065548835120057
hsa-miR-6881-5p	0.0	0.0	0.0	0.0	0.5065548835120057	0.0	0.5065548835120057
hsa-miR-99a-3p	0.0	0.0	0.0	0.0	0.5065548835120057	0.0	0.5065548835120057
hsa-miR-509-5p	0.0	0.0	0.0	0.0	0.5065548835120057	0.0	0.5065548835120057
hsa-miR-6880-5p	0.0	0.0	0.27566020964785926	0.22169763634848033	0.0	0.0	0.4973578459963396
hsa-miR-935	0.0	0.0	0.0	0.22169763634848033	0.0	0.2660943391356387	0.487791975484119
hsa-miR-506-3p	0.0	0.2591096138606024	0.0	0.22169763634848033	0.0	0.0	0.4808072502090827
hsa-miR-6780b-5p	0.0	0.0	0.0	0.22169763634848033	0.25327744175600286	0.0	0.4749750781044832
hsa-miR-6873-5p	0.0	0.0	0.0	0.22169763634848033	0.25327744175600286	0.0	0.4749750781044832
hsa-miR-1295a	0.0	0.0	0.27566020964785926	0.0	0.0	0.1773962260904258	0.453056435738285
hsa-miR-708-5p	0.0	0.0	0.27566020964785926	0.0	0.0	0.1773962260904258	0.453056435738285
hsa-miR-4684-3p	0.0	0.0	0.0	0.0	0.0	0.44349056522606445	0.44349056522606445
hsa-miR-181b-2-3p	0.0	0.0	0.0	0.0	0.0	0.44349056522606445	0.44349056522606445
hsa-miR-5587-5p	0.0	0.0	0.0	0.0	0.0	0.44349056522606445	0.44349056522606445
hsa-miR-4802-3p	0.0	0.0	0.0	0.0	0.0	0.44349056522606445	0.44349056522606445
hsa-miR-4522	0.0	0.0	0.0	0.0	0.0	0.44349056522606445	0.44349056522606445
hsa-miR-15a-3p	0.0	0.0	0.0	0.0	0.0	0.44349056522606445	0.44349056522606445
