name	SRX1733814	SRX1733815	SRX1733816	SRX1733810	SRX1733811	SRX1733812	SRX1733813	SRX1733809	SRX1733808
hsa-miR-505-3p	0.0	0.0	0.0	0.0	435.47684714762664	0.0	0.0	0.0	0.0
hsa-miR-27b-3p	16348.773841961854	13876.843018213356	26042.6495565201	864.4910309055543	6532.1527072144	25449.101796407187	33898.30508474576	0.0	4225.541048113039
hsa-miR-708-5p	0.0	0.0	0.0	0.0	0.0	0.0	3081.6640986132516	0.0	44.714720085852264
hsa-miR-92a-3p	7493.188010899183	520.3816131830008	2642.007926023778	4322.455154527772	5516.0400638699375	0.0	3081.6640986132516	0.0	2817.0273654086927
hsa-miR-204-3p	0.0	0.0	0.0	0.0	1306.43054144288	0.0	0.0	0.0	201.2162403863352
hsa-miR-10395-3p	0.0	1908.0659150043364	0.0	0.0	0.0	0.0	0.0	0.0	44.714720085852264
hsa-miR-222-3p	0.0	0.0	1321.003963011889	864.4910309055543	0.0	0.0	3081.6640986132516	0.0	89.42944017170453
hsa-miR-744-5p	0.0	5030.3555941023415	2264.5782223060955	2593.473092716663	0.0	0.0	13867.488443759632	4366.812227074236	0.0
hsa-miR-33a-5p	6130.790190735695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-326	0.0	0.0	0.0	0.0	0.0	8982.035928143712	0.0	0.0	44.714720085852264
hsa-miR-425-5p	0.0	0.0	943.5742592942065	0.0	0.0	0.0	0.0	0.0	89.42944017170453
hsa-miR-539-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.714720085852264
hsa-miR-142-5p	0.0	0.0	377.42970371768257	0.0	290.31789809841774	0.0	0.0	2911.208151382824	0.0
hsa-miR-484	0.0	0.0	2264.5782223060955	0.0	0.0	0.0	0.0	0.0	44.714720085852264
hsa-miR-1180-3p	2043.5967302452318	346.9210754553339	0.0	1945.1048195374972	0.0	0.0	20030.816640986133	0.0	44.714720085852264
hsa-miR-17-5p	0.0	693.8421509106678	0.0	0.0	0.0	0.0	0.0	0.0	44.714720085852264
hsa-miR-146b-5p	0.0	0.0	3774.297037176826	648.3682731791657	0.0	0.0	0.0	0.0	0.0
hsa-miR-151b	0.0	260.1908065915004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-520f-5p	0.0	0.0	471.78712964710326	756.4296520423601	0.0	0.0	0.0	1455.604075691412	22.357360042926132
hsa-miR-128-3p	83106.26702997276	53425.84562012142	32081.524816003017	14047.979252215258	22064.16025547975	104790.41916167666	50847.45762711865	52401.746724890836	6841.352173135397
hsa-miR-7-5p	64713.89645776567	17346.053772766692	13776.18418569542	6699.805489518046	6386.99375816519	20958.08383233533	26194.14483821264	2911.208151382824	939.0091218028974
hsa-miR-125b-1-3p	0.0	0.0	0.0	0.0	1161.271592393671	0.0	0.0	0.0	0.0
hsa-miR-656-3p	2724.7956403269754	867.3026886383348	0.0	0.0	580.6357961968355	0.0	0.0	0.0	0.0
hsa-miR-877-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2911.208151382824	0.0
hsa-miR-30b-5p	0.0	346.9210754553339	3963.011889035667	0.0	0.0	0.0	3081.6640986132516	0.0	156.50152030048292
hsa-miR-320e	0.0	0.0	0.0	432.24551545277717	36.28973726230222	0.0	0.0	0.0	290.6456805580397
hsa-miR-320d	0.0	99.12030727295254	1455.8002857682043	1049.7391089567445	3017.232440951414	0.0	0.0	0.0	2053.683215371643
hsa-miR-4443	0.0	0.0	377.42970371768257	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-320c	0.0	1556.1888241853549	11910.603078748009	8916.607490197288	12307.405180100777	0.0	0.0	5822.416302765648	6704.014104300279
hsa-miR-432-5p	0.0	0.0	0.0	0.0	0.0	0.0	4622.496147919877	0.0	67.0720801287784
hsa-miR-3615	0.0	0.0	0.0	0.0	580.6357961968355	0.0	0.0	0.0	0.0
hsa-miR-320b	0.0	5777.0619088919175	23296.399140898106	20010.909053485237	19275.034734462806	0.0	2054.442732408834	12615.235322658902	22801.313335207098
hsa-miR-99b-5p	0.0	693.8421509106678	6227.590111341763	0.0	1596.7484395412978	0.0	6163.328197226503	2911.208151382824	827.2223215882669
