name	SRX098328	SRX098325	SRX098326	SRX098327
hsa-miR-769-3p	0.9652580462945481	0.0	1.0068501847199145	0.0
hsa-miR-100-3p	0.0	0.0	0.26496057492629327	0.0
hsa-miR-3131	0.0	0.0	0.47692903486732785	0.0
hsa-miR-6868-3p	0.0	0.0	0.1059842299705173	0.0
hsa-miR-3664-5p	0.0	0.0	0.6359053798231038	0.0
hsa-miR-182-5p	34236.54459241207	0.0	23757.160029616232	39106.52431592483
hsa-miR-187-3p	242.66587283844942	0.0	118.43737699205309	332.56126624586915
hsa-miR-3929	0.0	0.0	0.1059842299705173	0.0
hsa-miR-205-5p	1019.6986001055607	0.0	958.2564152784322	212.1439311757339
hsa-miR-3926	0.0	0.0	0.3179526899115519	0.0
hsa-miR-455-3p	2.3166193111069155	0.0	3.3914953590565537	0.41884290459177476
hsa-miR-429	3435.353386762297	0.0	3462.372312849337	4513.137007702521
hsa-miR-4520-3p	0.38610321851781926	0.0	0.0	1.047107261479437
hsa-miR-147b-5p	0.0	0.0	0.47692903486732785	2.094214522958874
hsa-miR-6746-3p	0.0	0.0	0.26496057492629327	0.0
hsa-miR-3128	0.0	0.0	0.0	1.047107261479437
hsa-miR-421	38.99642507029974	0.0	35.61070127009381	27.22478879846536
hsa-miR-9-3p	0.0	0.0	0.1059842299705173	1.4659501660712118
hsa-miR-10a-3p	114.86570750905123	0.0	5.4581878434816415	40.627761745402154
hsa-miR-4799-3p	0.0	0.0	0.1059842299705173	0.0
hsa-miR-550a-3p	1.3513612648123674	0.0	1.9077161394693114	3.1413217844383117
hsa-miR-193b-5p	17.181593224042956	0.0	22.203696178823375	33.08858946275021
hsa-miR-4701-5p	0.0	0.0	0.4239369198820692	0.0
hsa-miR-374a-5p	601.8383918646508	0.0	680.0478116058243	718.1061599225978
hsa-miR-141-3p	32430.6433135996	0.0	20500.132162334772	26442.494963414072
hsa-miR-92b-3p	244.78944054029742	0.0	193.1562591212678	123.55865685457356
hsa-miR-3152-5p	0.0	0.0	0.15897634495577595	0.0
hsa-miR-26a-1-3p	0.7722064370356385	0.0	0.5829132648378452	2.094214522958874
hsa-miR-6735-5p	0.0	0.0	0.2119684599410346	0.0
hsa-miR-525-3p	0.38610321851781926	0.0	1.466115181258823	0.8376858091835495
hsa-miR-3919	0.0	0.0	0.1059842299705173	2.5130574275506485
hsa-miR-6811-5p	0.38610321851781926	0.0	0.47692903486732785	0.0
hsa-miR-6816-3p	0.38610321851781926	0.0	0.0	0.0
hsa-miR-4485-3p	0.0	0.0	5.14023515357009	0.0
hsa-miR-10400-5p	10.61783850924003	0.0	0.7418896097936212	0.0
hsa-miR-4677-3p	1.7374644833301867	0.0	3.5504717040123297	0.6282643568876621
hsa-miR-519c-5p	0.06435053641963653	0.0	0.01766403832841955	0.20942145229588738
hsa-miR-491-5p	1.544412874071277	0.0	7.683856672862505	2.5130574275506485
hsa-miR-1226-3p	0.0	0.0	0.1059842299705173	0.0
hsa-miR-380-3p	0.0	0.0	0.1059842299705173	0.0
hsa-miR-3116	0.0	0.0	0.3179526899115519	0.0
hsa-miR-95-3p	0.0	0.0	1.377794989616725	0.0
hsa-let-7e-5p	279.2941981685065	0.0	936.2037466273167	138.23910066051528
hsa-miR-7-1-3p	46.71848944065613	0.0	19.34212196961941	22.826938300251726
hsa-miR-3664-3p	2.123567701848006	0.0	0.3179526899115519	2.094214522958874
hsa-miR-485-5p	0.0	0.0	0.1059842299705173	0.0
hsa-miR-9898	0.0	0.0	0.1059842299705173	0.0
hsa-miR-182-3p	0.0	0.0	0.7418896097936212	1.4659501660712118
hsa-miR-561-5p	0.0	0.0	0.6359053798231038	6.492065021172509
hsa-miR-5582-3p	0.0	0.0	0.0	0.41884290459177476
hsa-miR-4520-2-3p	0.0	0.0	0.0	0.41884290459177476
hsa-miR-3909	1.1583096555534578	0.0	3.815432278938623	4.6072719505095225
hsa-miR-205-3p	1.544412874071277	0.0	0.9538580697346557	5.654379211988959
hsa-miR-758-3p	0.0	0.0	0.1059842299705173	0.0
hsa-miR-6852-5p	0.0	0.0	0.1059842299705173	0.0
hsa-miR-518b	6.177651496285108	0.0	4.875274578643796	3.9790075936218603
hsa-miR-6741-3p	0.0	0.0	0.15897634495577595	0.0
hsa-miR-147b-3p	1.544412874071277	0.0	1.7487397945135355	6.910907925764284
hsa-miR-765	0.0	0.0	0.47692903486732785	0.0
hsa-miR-760	0.38610321851781926	0.0	3.232519014100778	2.7224788798465362
hsa-miR-193b-3p	6437.3059107383415	0.0	2192.071828480209	7213.521924331841
hsa-miR-939-5p	0.0	0.0	0.26496057492629327	0.0
hsa-miR-1343-3p	0.0	0.0	0.7418896097936212	0.0
hsa-miR-5193	0.0	0.0	0.26496057492629327	0.0
hsa-miR-374a-3p	133.78476521642438	0.0	174.13208984155995	274.3421025076125
hsa-miR-146a-5p	650.680449007155	0.0	547.4085477977219	1137.996171775852
hsa-miR-20a-5p	525.0360266478147	0.0	467.0725014800698	661.6321749534735
hsa-miR-1297	0.9652580462945481	0.0	0.05299211498525865	0.0
hsa-miR-1294	0.0	0.0	0.2119684599410346	0.0
hsa-miR-4433b-5p	0.0	0.0	2.2256688293808633	0.0
hsa-miR-548ap-5p	0.0	0.0	0.05299211498525865	0.0
hsa-miR-1291	0.0	0.0	0.2119684599410346	0.0
hsa-miR-3065-5p	27.606380124024078	0.0	6.994959178054142	15.706608922191554
hsa-miR-625-5p	0.38610321851781926	0.0	0.8478738397641384	0.0
hsa-miR-491-3p	1.7374644833301867	0.0	0.7418896097936212	5.235536307397185
hsa-miR-519c-3p	2.702722529624735	0.0	3.7624401639533644	8.79570099642727
hsa-miR-32-5p	532.6293899453317	0.0	140.0581599060386	752.2418566468275
hsa-miR-6729-3p	0.0	0.0	0.15897634495577595	0.0
hsa-miR-6782-3p	0.0	0.0	0.1059842299705173	0.0
hsa-let-7e-3p	3.8610321851781926	0.0	1.9607082544545702	10.889915519386145
hsa-miR-5188	0.5791548277767289	0.0	0.47692903486732785	0.0
hsa-miR-550a-3-5p	0.785076544319566	0.0	0.8478738397641383	0.2792286030611832
hsa-miR-4661-5p	2.8957741388836444	0.0	0.4239369198820692	1.2565287137753243
hsa-miR-2277-5p	0.0	0.0	1.8547240244840528	0.41884290459177476
hsa-miR-548j-5p	0.0	0.0	0.5299211498525865	0.0
hsa-miR-548o-3p	3.8610321851781926	0.0	2.2256688293808633	4.6072719505095225
hsa-miR-124-3p	0.0	0.0	6.094093223304745	0.0
hsa-miR-485-3p	0.38610321851781926	0.0	0.7418896097936212	0.0
hsa-miR-6887-5p	0.0	0.0	0.1059842299705173	0.0
hsa-miR-503-5p	0.0	0.0	1.1128344146904317	0.0
hsa-miR-4742-3p	0.5791548277767289	0.0	1.536771334572501	0.41884290459177476
hsa-miR-1286	0.0	0.0	0.0	0.41884290459177476
hsa-miR-6718-5p	0.0	0.0	0.2119684599410346	0.0
hsa-miR-508-3p	0.0	0.0	0.15897634495577595	0.41884290459177476
hsa-miR-4533	0.0	0.0	0.15897634495577595	0.0
hsa-miR-1283	9.459528853686573	0.0	1.2718107596462076	7.329750830356058
hsa-miR-6852-3p	0.0	0.0	0.26496057492629327	0.0
hsa-miR-196b-5p	37.452012196228466	0.0	74.61289789924419	82.72147365687552
hsa-miR-4731-5p	0.0	0.0	0.1059842299705173	0.0
hsa-miR-3129-5p	0.0	0.0	0.0	0.6282643568876621
hsa-miR-363-3p	1.1583096555534578	0.0	3.656455933982847	2.9319003321424235
hsa-miR-451a	23.166193111069155	0.0	178.63641961530692	87.53816705968093
hsa-miR-3187-3p	0.0	0.0	0.15897634495577595	0.0
hsa-miR-514a-3p	0.0	0.0	0.1059842299705173	0.0
hsa-miR-891a-5p	3.667980575919283	0.0	0.5829132648378452	2.5130574275506485
hsa-miR-6846-3p	0.0	0.0	0.0	0.41884290459177476
hsa-miR-146a-3p	0.0	0.0	0.1059842299705173	1.4659501660712118
hsa-miR-20a-3p	3.2818773574014637	0.0	3.497479589027071	0.8376858091835495
hsa-miR-1278	2.3166193111069155	0.0	0.9538580697346557	1.8847930706629865
hsa-miR-378j	0.0	0.0	0.0	0.6282643568876621
hsa-miR-4525	0.0	0.0	0.3709448048968106	0.0
hsa-miR-1276	6.949857933320747	0.0	1.536771334572501	4.81669340280541
