name	SRX3432753	SRX3432752	SRX3432751	SRX3432750	SRX3432748	SRX3432749	SRX3432755	SRX3432754	SRX3432746	SRX3432747	SRX3432758	SRX3432757	SRX3432760	SRX3432759	SRX3432756
hsa-miR-7977	4.2214869799065555	6.268248567088653	10.651306063149464	0.0	25.212838377301722	0.0	2.6085404359169186	4.520599203966228	0.0	0.0	8.733950928471387	0.0	3.7726576386131008	4.664991779118237	2.7230730060411372	73.37769297957341
hsa-miR-3691-5p	1.8330140833804778	0.9248235590786538	0.8521044850519571	4.049074786411305	0.0	18.581445961671122	2.235891802214502	1.7499093692772496	0.0	32.892759396270414	0.0	3.783526776649586	2.7666156016496073	2.3324958895591186	0.9076910020137124	72.90935271322769
hsa-miR-32-3p	3.9437575733337553	10.892366362481923	15.763932973461205	2.6993831909408703	0.0	0.0	14.160648080691844	5.541379669377957	0.0	0.0	4.891012519943977	0.0	4.024168147853974	0.9329983558236475	9.53075552114398	72.38040239505314
hsa-miR-7-1-3p	5.110221080939514	20.96266733911615	3.4084179402078285	0.0	0.0	0.0	5.962378139238671	8.749546846386249	0.0	0.0	15.721111671248497	2.5223511844330573	3.269636620131354	3.0322446564268546	3.63076400805485	72.36933948618304
hsa-miR-10395-3p	0.1666376439436798	0.0	8.521044850519571	0.0	54.62781648415373	0.0	1.4905945348096679	0.29165156154620825	0.0	5.104048871835064	1.397432148555422	0.0	0.0	0.0	0.0	71.59922609536335
hsa-miR-579-5p	0.11109176262911986	0.5137908661548076	1.2781567275779357	4.049074786411305	0.0	6.968042235626671	0.0	1.020780465411729	11.321780085743615	41.966624057310526	2.794864297110844	0.0	0.0	0.0	0.4538455010068562	70.47805078498341
hsa-miR-5010-3p	0.1666376439436798	0.7193072126167307	0.0	26.9938319094087	16.80855891820115	0.0	0.0	0.0	11.321780085743615	9.073864661040114	2.4455062599719883	0.0	0.7545315277226201	1.3994975337354711	0.6807682515102843	70.36428400389437
hsa-miR-3065-5p	3.1105693536153565	17.57164762249442	3.4084179402078285	0.0	0.0	0.0	5.962378139238671	11.374410900302122	0.0	0.0	12.926247374137654	0.0	0.5030210184817467	2.5657454785150304	12.480751277688546	69.90318910468137
hsa-miR-10a-3p	1.3886470328639984	11.817189921560576	7.242888122941635	6.748457977352175	0.0	0.0	24.222161190657104	3.062341396235187	0.0	0.0	2.794864297110844	5.044702368866115	0.0	0.0	7.034605265606271	69.35585757319389
hsa-miR-1270	0.7220964570892792	0.20551634646192307	0.0	0.0	25.212838377301722	6.968042235626671	0.0	1.166606246184833	26.4174868667351	7.9396315784101	0.0	0.0	0.0	0.0	0.6807682515102843	69.31298635931992
hsa-miR-378b	6.721051639061752	6.473764913550577	13.207619518305336	0.0	0.0	6.968042235626671	7.45297267404834	5.9788570116972695	0.0	4.536932330520057	3.493580371388555	0.0	3.269636620131354	3.0322446564268546	8.169219018123412	69.30392098888018
hsa-miR-1266-5p	6.832143401690872	5.0351504883171145	0.8521044850519571	0.0	0.0	0.0	5.217080871833837	5.103902327058645	0.0	0.0	7.685876817054821	15.134107106598345	5.784741712540088	9.096733969280564	7.2615280161097	68.00336919553594
hsa-miR-6877-5p	0.6110046944601593	0.8220653858476923	0.0	6.748457977352175	12.606419188650861	18.581445961671122	0.0	0.0	0.0	28.355827065750358	0.0	0.0	0.0	0.0	0.0	67.72522027373236
hsa-miR-1275	0.0	0.0	0.8521044850519571	0.0	63.032095943254305	0.0	0.0	0.5833031230924165	0.0	2.835582706575036	0.0	0.0	0.0	0.0	0.0	67.30308625797372
hsa-miR-505-5p	0.8331882197183991	0.41103269292384614	0.0	24.29444871846783	8.404279459100575	0.0	1.4905945348096679	1.3124320269579373	11.321780085743615	11.909447367615149	4.891012519943977	0.0	0.7545315277226201	0.46649917791182377	0.6807682515102843	66.77001458242573
hsa-miR-6884-5p	0.3332752878873596	0.3082745196928846	0.0	2.6993831909408703	0.0	32.51753043292447	0.7452972674048339	0.0	0.0	25.520244359175322	1.0480741114165666	2.5223511844330573	0.0	0.0	0.6807682515102843	66.37519860538565
hsa-miR-659-5p	1.4997387954931183	2.466196157543077	0.0	5.398766381881741	0.0	16.258765216462233	0.7452972674048339	2.9165156154620826	0.0	18.147729322080227	3.8429384085274103	8.828229145515701	3.269636620131354	0.9329983558236475	1.3615365030205686	65.66834778934599
hsa-miR-450a-5p	0.0	0.20551634646192307	0.0	17.545990741115656	0.0	0.0	13.787999446989428	0.0	18.869633476239358	10.775214284985136	0.0	3.783526776649586	0.0	0.0	0.6807682515102843	65.64864932395137
hsa-miR-30b-3p	2.8328399470425567	6.8847976064744225	8.521044850519571	0.0	0.0	0.0	3.72648633702417	5.687205450151061	0.0	7.372515037095093	4.891012519943977	16.395282698814874	1.2575525462043669	3.965243012250502	2.269227505034281	63.80320751055488
hsa-miR-31-5p	1.8885599646950377	5.651699527702884	11.9294627907274	0.0	0.0	0.0	2.6085404359169186	10.93693355798281	0.0	0.0	6.98716074277711	8.828229145515701	0.0	0.6997487668677356	13.842287780709114	63.37262271289471
hsa-miR-378f	5.054675199624954	4.932392315086154	11.9294627907274	0.0	0.0	4.6453614904177805	8.943567208858008	5.395553888604853	0.0	1.7013496239450214	4.5416544828051215	0.0	2.5151050924087337	2.7989950674709423	10.892292024164549	63.35040918411351
hsa-miR-5001-3p	2.277381133896957	1.746888944926346	1.7042089701039143	0.0	25.212838377301722	9.290722980835561	1.117945901107251	0.29165156154620825	0.0	3.96981578920505	4.5416544828051215	0.0	1.2575525462043669	0.9329983558236475	9.984601022150837	62.32826006590699
hsa-miR-29b-2-5p	3.443844641502716	6.576523086781538	5.112626910311743	6.748457977352175	0.0	0.0	4.844432238131421	4.374773423193124	0.0	6.805398495780086	10.13138307702681	6.305877961082643	1.2575525462043669	0.9329983558236475	4.538455010068562	61.07232372325884
hsa-miR-542-3p	0.6110046944601593	0.41103269292384614	0.0	2.6993831909408703	0.0	0.0	23.47686392325227	0.0	15.095706780991486	10.208097743670129	0.0	0.0	0.0	0.0	6.580759764599415	59.08284879083818
hsa-miR-6516-5p	2.499564659155197	5.857215874164807	4.686574667785764	0.0	0.0	0.0	8.198269941453173	5.103902327058645	7.547853390495743	6.805398495780086	5.589728594221688	3.783526776649586	2.012084073926987	0.9329983558236475	5.673068762585703	58.69018591910103
hsa-miR-5187-5p	1.7774682020659178	0.41103269292384614	0.0	0.0	0.0	44.13093415896891	0.0	0.4374773423193124	0.0	8.506748119725106	0.0	0.0	1.5090630554452402	1.1662479447795593	0.4538455010068562	58.39281701723475
hsa-miR-10399-5p	4.4436705051647944	4.932392315086154	4.686574667785764	5.398766381881741	0.0	0.0	9.688864476262841	6.853811696335894	0.0	0.0	1.7467901856942776	13.872931514381815	0.5030210184817467	1.3994975337354711	4.76537776057199	58.2916980553825
hsa-miR-511-3p	3.6104822854463956	33.396406300062495	5.112626910311743	0.0	0.0	0.0	3.353837703321753	0.8749546846386248	0.0	0.0	5.240370557082833	3.783526776649586	0.0	0.0	2.042304754530853	57.414509972044286
hsa-miR-4489	0.27772940657279965	0.0	0.0	0.0	0.0	48.7762956493867	0.0	0.0	0.0	7.372515037095093	0.0	0.0	0.0	0.46649917791182377	0.4538455010068562	57.346884771973265
hsa-miR-3200-3p	3.499390522817276	5.446183181240961	0.0	2.6993831909408703	25.212838377301722	0.0	2.235891802214502	1.6040835885041456	0.0	1.1342330826300142	2.794864297110844	3.783526776649586	0.5030210184817467	0.46649917791182377	7.488450766613128	56.86836578241662
hsa-miR-4504	1.5552846768076782	0.41103269292384614	0.8521044850519571	20.245373932056527	0.0	18.581445961671122	1.863243168512085	2.4790382731427703	0.0	7.372515037095093	0.0	0.0	1.2575525462043669	1.1662479447795593	0.9076910020137124	56.69152972025871
hsa-miR-9-5p	2.9994775909862366	2.363437984312115	2.9823656976818493	4.049074786411305	0.0	9.290722980835561	7.825621307750756	2.3332124923696664	7.547853390495743	4.536932330520057	1.397432148555422	5.044702368866115	1.0060420369634935	0.0	4.765377760571991	56.14225287632032
hsa-miR-197-5p	0.11109176262911986	0.20551634646192307	0.0	0.0	0.0	53.42165713980447	0.0	0.0	0.0	2.2684661652600284	0.0	0.0	0.0	0.0	0.0	56.006731414155546
hsa-miR-3690	0.6110046944601593	0.6165490393857692	0.0	0.0	33.6171178364023	9.290722980835561	0.7452972674048339	1.7499093692772496	0.0	4.536932330520057	0.0	2.5223511844330573	1.0060420369634935	1.1662479447795593	0.0	55.86217468446204
hsa-miR-23a-5p	0.11109176262911986	0.3082745196928846	0.8521044850519571	0.0	0.0	16.258765216462233	1.4905945348096679	0.5833031230924165	0.0	28.922943607065363	0.698716074277711	6.305877961082643	0.0	0.0	0.0	55.531671284164
hsa-miR-3074-5p	0.5554588131455993	4.110326929238461	0.0	8.09814957282261	12.606419188650861	4.6453614904177805	1.4905945348096679	1.4582578077310413	0.0	19.281962404710242	2.4455062599719883	0.0	0.0	0.6997487668677356	0.0	55.391785768365985
hsa-miR-483-3p	0.0	0.0	0.0	16.19629914564522	0.0	0.0	0.0	0.0	37.739266952478715	1.1342330826300142	0.0	0.0	0.0	0.0	0.0	55.06979918075395
hsa-miR-6734-5p	0.6110046944601593	0.41103269292384614	0.0	0.0	0.0	37.162891923342244	0.0	0.0	11.321780085743615	4.536932330520057	0.0	0.0	0.0	0.46649917791182377	0.0	54.51014090490174
hsa-miR-3187-3p	0.0	0.0	0.0	5.398766381881741	0.0	25.549488197297794	0.0	0.0	0.0	23.251778193915293	0.0	0.0	0.0	0.0	0.0	54.200032773094826
hsa-miR-873-5p	0.1666376439436798	0.20551634646192307	0.0	18.89568233658609	0.0	9.290722980835561	0.0	0.0	0.0	23.818894735230298	0.0	0.0	0.7545315277226201	0.0	0.0	53.131985570780174
hsa-miR-1296-5p	1.7774682020659178	6.679281260012499	2.5563134551558715	0.0	0.0	11.613403726044451	5.589729505536255	1.020780465411729	0.0	0.0	4.891012519943977	13.872931514381815	0.5030210184817467	1.3994975337354711	3.1769185070479935	53.08035770781772
hsa-miR-550a-3-5p	0.9998258636620788	1.267350803181859	0.0	13.047018756214205	0.0	0.0	1.117945901107251	0.5833031230924165	0.0	32.77933608800741	1.7467901856942776	0.0	0.0	1.0884980817942556	0.2269227505034281	52.85699155325718
hsa-miR-4647	0.6110046944601593	0.41103269292384614	0.0	0.0	0.0	41.80825341376003	0.0	0.0	0.0	7.372515037095093	0.0	0.0	0.0	1.3994975337354711	1.1346137525171405	52.73691712449173
hsa-miR-6501-5p	0.0	0.0	0.0	2.6993831909408703	0.0	11.613403726044451	1.4905945348096679	0.0	7.547853390495743	28.355827065750358	0.0	0.0	0.0	0.0	0.6807682515102843	52.38783015955138
hsa-miR-382-3p	0.27772940657279965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.061047038222334	1.7013496239450214	0.0	0.0	0.0	0.0	0.0	51.04012606874016
hsa-miR-6780a-5p	0.0	0.0	0.0	0.0	0.0	41.80825341376003	0.0	0.0	0.0	7.9396315784101	0.698716074277711	0.0	0.5030210184817467	0.0	0.0	50.94962208492959
hsa-miR-1287-3p	5.610134012770554	6.8847976064744225	2.5563134551558715	0.0	0.0	0.0	6.707675406643506	9.770327311797978	0.0	0.0	5.939086631360544	3.783526776649586	4.024168147853974	0.0	4.992300511075419	50.26832985978185
hsa-miR-3064-5p	1.6108305581222382	1.0275817323096152	0.8521044850519571	2.6993831909408703	0.0	11.613403726044451	0.7452972674048339	0.8749546846386248	0.0	24.953127817860313	0.698716074277711	0.0	1.5090630554452402	0.0	3.63076400805485	50.2152266001507
hsa-miR-362-5p	2.2218352525823972	5.754457700933846	5.538679152837721	0.0	0.0	0.0	2.9811890696193357	3.062341396235187	0.0	3.96981578920505	1.7467901856942776	7.567053553299172	0.5030210184817467	3.0322446564268546	11.573060275674834	47.95048805099042
hsa-miR-33b-5p	2.1662893712678373	5.651699527702884	10.651306063149464	0.0	0.0	0.0	9.688864476262841	1.3124320269579373	0.0	2.2684661652600284	1.0480741114165666	0.0	0.5030210184817467	0.0	14.29613328171597	47.58628604221528
hsa-miR-1976	0.11109176262911986	0.0	0.0	5.398766381881741	37.81925756595258	0.0	0.0	0.0	0.0	3.96981578920505	0.0	0.0	0.0	0.0	0.0	47.29893149966849
hsa-miR-2277-5p	1.2220093889203185	6.8847976064744225	0.8521044850519571	0.0	0.0	4.6453614904177805	2.9811890696193357	2.333212492369666	0.0	11.909447367615149	6.288444668499399	2.5223511844330573	1.5090630554452402	0.9329983558236475	4.992300511075419	47.0732796757454
hsa-miR-5100	1.1109176262911986	2.877228850466923	1.7042089701039143	4.049074786411305	0.0	0.0	0.7452972674048339	1.3124320269579373	7.547853390495743	0.0	10.480741114165665	5.044702368866115	8.551357314189696	2.5657454785150304	0.6807682515102843	46.670327445378646
hsa-miR-4677-3p	7.665331621409271	3.699294236314615	4.686574667785764	5.398766381881741	0.0	0.0	2.9811890696193357	2.7706898346889783	0.0	0.0	2.794864297110844	0.0	4.778699675576594	9.096733969280564	2.7230730060411372	46.59521675970885
hsa-miR-628-5p	2.1107434899532778	12.228222614484421	8.94709709304555	0.0	0.0	0.0	5.217080871833837	4.083121861646916	0.0	0.0	6.637802705638254	0.0	1.0060420369634935	0.0	5.673068762585703	45.90317943615145
hsa-miR-3135a	0.0	0.0	0.0	10.797532763763481	0.0	0.0	0.0	0.0	0.0	34.594109020215434	0.0	0.0	0.0	0.0	0.0	45.39164178397891
hsa-miR-6516-3p	2.610656421784317	8.323412031707884	5.9647313953637	0.0	0.0	0.0	6.707675406643506	6.124682792470374	0.0	4.536932330520057	1.397432148555422	2.5223511844330573	0.7545315277226201	0.0	6.353837014095987	45.296242253296924
hsa-miR-615-3p	0.7776423384038391	1.8496471181573075	0.0	25.644140313938266	0.0	0.0	0.7452972674048339	0.0	7.547853390495743	5.671165413150072	1.397432148555422	0.0	0.5030210184817467	0.46649917791182377	0.6807682515102843	45.28346643800934
hsa-miR-664b-3p	1.1109176262911986	3.3910197166217304	2.1302612126298928	0.0	25.212838377301722	0.0	3.72648633702417	1.166606246184833	0.0	0.0	5.240370557082833	0.0	0.0	0.6997487668677356	1.1346137525171405	43.812862592521256
hsa-miR-2115-3p	1.7774682020659178	12.228222614484421	2.98236569768185	2.6993831909408703	0.0	0.0	2.235891802214502	8.166243723293832	0.0	0.0	4.5416544828051215	2.5223511844330573	0.5030210184817467	0.9329983558236475	3.63076400805485	42.22036428027982
hsa-miR-766-5p	0.0	0.0	0.8521044850519571	13.49691595470435	0.0	0.0	0.0	0.0	0.0	26.654477441805337	0.0	0.0	0.5030210184817467	0.0	0.4538455010068562	41.96036440105024
hsa-miR-4646-5p	0.0	0.0	0.0	0.0	0.0	41.80825341376003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.80825341376003
hsa-miR-191-3p	0.5554588131455993	0.3082745196928846	0.8521044850519571	0.0	0.0	0.0	1.117945901107251	0.7291289038655207	11.321780085743615	25.520244359175322	0.0	0.0	0.5030210184817467	0.0	0.4538455010068562	41.36180358727075
hsa-miR-654-3p	0.1666376439436798	0.0	0.0	13.49691595470435	0.0	0.0	0.0	0.29165156154620825	26.4174868667351	0.0	0.698716074277711	0.0	0.0	0.0	0.0	41.071408101207055
hsa-miR-3198	0.0	0.0	0.0	2.6993831909408703	0.0	13.936084471253341	0.0	0.0	0.0	24.386011276545307	0.0	0.0	0.0	0.0	0.0	41.02147893873952
hsa-miR-628-3p	1.0553717449766389	1.6441307716953846	0.8521044850519571	14.846607550174786	0.0	0.0	1.117945901107251	2.4790382731427703	7.547853390495743	2.2684661652600284	4.192296445666266	2.5223511844330573	1.2575525462043669	0.46649917791182377	0.4538455010068562	40.70406313712692
hsa-miR-6859-5p	0.8887341010329591	0.822065385847692	2.1302612126298928	5.3987663818817415	0.0	9.290722980835564	0.0	0.7291289038655205	0.0	17.58061278076522	0.0	0.0	1.2575525462043669	1.1662479447795595	0.6807682515102845	39.944860489352806
hsa-miR-363-5p	0.0	0.0	0.0	18.89568233658609	0.0	0.0	0.0	0.0	0.0	20.983312028655263	0.0	0.0	0.0	0.0	0.0	39.878994365241354
hsa-miR-4658	0.0	0.0	0.0	13.49691595470435	0.0	18.581445961671122	0.0	0.29165156154620825	0.0	7.372515037095093	0.0	0.0	0.0	0.0	0.0	39.74252851501677
hsa-miR-412-5p	0.0	0.0	0.0	4.049074786411305	0.0	4.6453614904177805	0.0	0.0	30.191413561982973	0.0	0.0	0.0	0.0	0.0	0.0	38.88584983881206
hsa-miR-203b-3p	5.332404606197754	1.2330980787715384	8.94709709304555	0.0	0.0	0.0	3.72648633702417	2.7706898346889783	0.0	0.0	1.0480741114165666	0.0	5.784741712540088	2.7989950674709423	6.807682515102843	38.44926935625843
hsa-miR-204-5p	0.0	0.20551634646192307	0.0	31.042906695820008	0.0	0.0	0.7452972674048339	0.4374773423193124	0.0	3.402699247890043	0.0	0.0	0.0	0.6997487668677356	1.3615365030205686	37.89518216978442
hsa-miR-4511	0.0	0.3082745196928846	0.0	0.0	0.0	25.549488197297794	0.0	0.0	0.0	11.909447367615149	0.0	0.0	0.0	0.0	0.0	37.76721008460583
hsa-miR-1271-5p	2.2218352525823972	4.315843275700384	5.538679152837721	5.398766381881741	0.0	0.0	2.235891802214502	1.3124320269579373	0.0	0.0	11.528815225582232	0.0	0.0	1.6327471226913832	3.4038412575514214	37.58885149799971
hsa-miR-6803-3p	0.0	0.0	0.0	0.0	33.6171178364023	0.0	0.0	0.0	0.0	3.96981578920505	0.0	0.0	0.0	0.0	0.0	37.58693362560735
hsa-miR-1249-3p	0.0	0.0	0.0	2.6993831909408703	33.6171178364023	0.0	0.0	0.0	0.0	1.1342330826300142	0.0	0.0	0.0	0.0	0.0	37.45073410997318
hsa-miR-3176	0.5554588131455993	0.41103269292384614	1.7042089701039143	0.0	0.0	0.0	0.0	2.187386711596562	0.0	26.654477441805337	0.0	0.0	0.0	0.0	5.899991513089131	37.41255614266439
hsa-miR-6843-3p	3.9437575733337553	1.2330980787715384	1.7042089701039143	0.0	0.0	0.0	4.0991349707265865	4.22894764242002	0.0	3.402699247890043	3.8429384085274103	0.0	7.293804767985328	6.997487668677357	0.4538455010068562	37.199922829442805
hsa-miR-1291	0.3332752878873596	0.7193072126167307	5.538679152837721	6.748457977352175	0.0	4.6453614904177805	2.6085404359169186	1.6040835885041456	0.0	13.043680450245164	0.0	0.0	0.0	0.0	1.815382004027425	37.056767599805426
hsa-miR-2355-3p	0.0	0.0	0.0	24.29444871846783	0.0	0.0	2.235891802214502	0.0	0.0	10.208097743670129	0.0	0.0	0.0	0.0	0.0	36.73843826435246
hsa-miR-491-5p	1.1109176262911986	2.157921637850192	3.4084179402078285	0.0	0.0	4.6453614904177805	1.4905945348096679	3.062341396235187	0.0	1.7013496239450214	1.397432148555422	6.305877961082643	0.7545315277226201	0.46649917791182377	9.984601022150837	36.48584608718022
hsa-miR-495-3p	0.38882116920191956	0.7193072126167307	0.0	8.09814957282261	0.0	0.0	0.0	3.208167177008291	15.095706780991486	6.238281954465078	0.0	0.0	0.0	0.46649917791182377	2.269227505034281	36.484160550052216
hsa-miR-3130-3p	0.0	0.0	0.8521044850519571	28.343523504879137	0.0	4.6453614904177805	0.0	0.29165156154620825	0.0	2.2684661652600284	0.0	0.0	0.0	0.0	0.0	36.401107207155114
hsa-miR-4690-3p	0.11109176262911986	0.0	0.0	5.398766381881741	0.0	11.613403726044451	0.0	0.7291289038655207	0.0	15.312146615505192	0.0	2.5223511844330573	0.0	0.0	0.6807682515102843	36.36765682586937
hsa-miR-6747-3p	0.0	0.0	0.0	2.6993831909408703	33.6171178364023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.31650102734317
hsa-miR-6805-5p	0.5554588131455993	0.8220653858476923	0.0	9.447841168293046	0.0	16.258765216462233	0.7452972674048339	1.3124320269579373	0.0	4.536932330520057	0.698716074277711	0.0	1.0060420369634935	0.46649917791182377	0.4538455010068562	36.30389499879128
hsa-miR-500a-5p	1.2775552702348785	2.825849763851442	4.473548546522775	2.0245373932056525	0.0	0.0	1.863243168512085	3.426905848167947	3.7739266952478716	0.0	1.7467901856942776	3.783526776649586	0.8802867823430568	3.382119039860722	6.0134528883408445	35.47174235863114
hsa-miR-520a-3p	0.7776423384038391	0.0	0.8521044850519571	0.0	0.0	9.290722980835561	0.0	0.0	0.0	15.8792631568202	0.698716074277711	6.305877961082643	0.0	0.0	1.5884592535239968	35.39278624999591
hsa-miR-4498	0.11109176262911986	0.0	0.0	0.0	0.0	11.613403726044451	0.0	0.0	0.0	22.684661652600287	0.0	0.0	0.0	0.9329983558236475	0.0	35.34215549709751
hsa-miR-1255a	0.8331882197183991	2.2606798110811535	0.0	9.447841168293046	0.0	0.0	2.235891802214502	3.062341396235187	11.321780085743615	3.96981578920505	0.698716074277711	0.0	0.0	0.46649917791182377	0.9076910020137124	35.204444526694196
hsa-miR-6866-5p	2.666202303098877	1.1303399055405767	0.8521044850519571	0.0	0.0	11.613403726044451	0.7452972674048339	2.187386711596562	0.0	6.238281954465078	2.4455062599719883	0.0	3.7726576386131008	0.9329983558236475	2.4961502555377093	35.080328863148786
hsa-miR-6514-5p	0.6665505757747192	0.20551634646192307	0.0	0.0	0.0	23.226807452088902	0.0	0.29165156154620825	7.547853390495743	2.2684661652600284	0.0	0.0	0.0	0.46649917791182377	0.0	34.67334466953934
hsa-miR-618	0.0	0.0	0.0	2.6993831909408703	25.212838377301722	0.0	5.962378139238671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4538455010068562	34.32844520848812
hsa-miR-6750-5p	0.0	0.0	0.0	0.0	25.212838377301722	0.0	0.0	0.0	0.0	8.506748119725106	0.0	0.0	0.0	0.0	0.0	33.719586497026825
hsa-miR-6515-5p	2.610656421784317	1.4386144252334614	2.1302612126298928	0.0	0.0	6.968042235626671	1.117945901107251	2.9165156154620826	0.0	10.775214284985136	0.698716074277711	0.0	1.5090630554452402	1.6327471226913832	1.5884592535239968	33.386235602767144
hsa-miR-3912-3p	1.8330140833804778	6.576523086781538	4.686574667785764	6.748457977352175	0.0	0.0	2.6085404359169186	2.4790382731427703	0.0	0.0	2.4455062599719883	0.0	0.5030210184817467	0.0	5.4461460120822744	33.32682181489565
hsa-miR-597-3p	0.0	0.5137908661548076	0.0	0.0	0.0	9.290722980835561	0.0	0.0	0.0	20.983312028655263	0.0	2.5223511844330573	0.0	0.0	0.0	33.310177060078686
hsa-miR-1343-3p	0.1666376439436798	0.3082745196928846	0.0	8.09814957282261	0.0	0.0	0.0	0.0	0.0	23.818894735230298	0.0	0.0	0.0	0.0	0.9076910020137124	33.29964747370318
hsa-miR-3124-5p	0.11109176262911986	0.20551634646192307	0.0	10.797532763763481	0.0	0.0	0.7452972674048339	0.29165156154620825	7.547853390495743	10.208097743670129	0.698716074277711	2.5223511844330573	0.0	0.0	0.0	33.128108094682204
hsa-miR-181b-3p	2.555110540469757	4.007568756007499	1.2781567275779357	0.0	0.0	6.968042235626671	2.9811890696193357	1.020780465411729	0.0	0.0	5.939086631360544	0.0	1.0060420369634935	0.6997487668677356	6.580759764599415	33.036484994504114
hsa-miR-3127-5p	2.610656421784317	0.6165490393857692	0.8521044850519571	0.0	0.0	4.6453614904177805	2.6085404359169186	1.4582578077310413	7.547853390495743	6.805398495780086	0.698716074277711	0.0	0.7545315277226201	3.73199342329459	0.6807682515102843	33.01073084336882
hsa-miR-411-5p	0.11109176262911986	0.41103269292384614	0.8521044850519571	12.147224359233915	0.0	0.0	0.0	1.6040835885041456	7.547853390495743	8.506748119725106	0.698716074277711	0.0	0.0	0.46649917791182377	0.0	32.34535365075337
hsa-miR-6858-5p	0.44436705051647946	0.8220653858476923	0.0	0.0	16.80855891820115	6.968042235626671	0.0	0.0	0.0	6.238281954465078	0.0	0.0	0.0	0.9329983558236475	0.0	32.214313900480725
hsa-miR-561-5p	0.9442799823475189	4.72687596862423	8.094992607993593	0.0	0.0	0.0	2.9811890696193357	1.3124320269579373	0.0	0.0	1.0480741114165666	0.0	0.5030210184817467	0.0	12.253828527185117	31.864693312626045
hsa-miR-675-5p	0.0	0.0	0.0	0.0	16.80855891820115	11.613403726044451	0.0	0.0	0.0	3.402699247890043	0.0	0.0	0.0	0.0	0.0	31.824661892135644
hsa-miR-889-3p	0.38882116920191956	0.6165490393857692	0.0	4.049074786411305	0.0	0.0	0.0	0.0	26.4174868667351	0.0	0.0	0.0	0.0	0.0	0.0	31.47193186173409
hsa-miR-512-3p	0.3332752878873596	0.20551634646192307	0.0	8.09814957282261	0.0	0.0	0.0	0.4374773423193124	0.0	20.416195487340257	0.698716074277711	0.0	0.0	0.0	0.9076910020137124	31.097021113122885
hsa-miR-296-5p	1.3331011515494384	1.2330980787715384	2.1302612126298928	5.398766381881741	0.0	0.0	2.9811890696193357	0.8749546846386248	0.0	1.1342330826300142	9.432667002749099	0.0	0.5030210184817467	1.3994975337354711	3.63076400805485	30.05155322474175
hsa-miR-136-3p	0.27772940657279965	0.0	0.0	8.09814957282261	0.0	0.0	0.0	0.0	18.869633476239358	2.2684661652600284	0.0	0.0	0.0	0.0	0.4538455010068562	29.967824121901653
hsa-miR-33a-5p	1.0553717449766389	6.576523086781538	8.94709709304555	0.0	0.0	0.0	7.45297267404834	0.8749546846386248	0.0	1.7013496239450214	0.0	0.0	0.0	0.0	3.1769185070479935	29.785187414483705
hsa-miR-3173-5p	0.1666376439436798	0.0	0.0	8.09814957282261	16.80855891820115	0.0	0.0	0.0	0.0	3.96981578920505	0.698716074277711	0.0	0.0	0.0	0.0	29.741877998450203
hsa-miR-6882-3p	0.0	0.0	0.0	0.0	29.41497810685201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.41497810685201
hsa-miR-3613-3p	0.4999129318310394	1.5413725984644229	0.0	13.49691595470435	0.0	0.0	4.0991349707265865	0.4374773423193124	0.0	2.835582706575036	2.096148222833133	2.5223511844330573	0.0	0.46649917791182377	1.3615365030205686	29.35693159281933
hsa-miR-6511b-3p	0.2777294065727997	1.1303399055405767	0.0	5.398766381881741	21.010698647751436	0.0	0.0	0.29165156154620825	0.0	0.0	0.0	0.0	0.0	0.46649917791182377	0.6807682515102843	29.256453332714866
hsa-miR-4664-3p	0.7220964570892792	0.41103269292384614	0.8521044850519571	0.0	0.0	9.290722980835561	0.0	1.3124320269579373	0.0	8.506748119725106	0.0	0.0	1.7605735646861136	6.297738901809621	0.0	29.153449229079417
hsa-miR-6821-5p	0.3332752878873596	0.20551634646192307	2.98236569768185	0.0	0.0	0.0	7.080324040345922	2.187386711596562	0.0	3.96981578920505	0.0	6.305877961082643	4.024168147853974	0.0	2.042304754530853	29.13103473664614
hsa-miR-10396b-5p	0.0	0.0	0.0	1.79958879396058	25.212838377301722	0.0	0.0	0.0	0.0	1.512310776840019	0.0	0.0	0.0	0.0	0.0	28.52473794810232
hsa-miR-3664-3p	3.2216611162444764	9.042719244324614	1.7042089701039143	0.0	0.0	0.0	0.7452972674048339	3.353992957781395	0.0	0.0	5.240370557082833	0.0	0.5030210184817467	0.0	4.311532259565134	28.122803390988945
hsa-miR-708-3p	4.610308149108475	0.0	0.0	5.398766381881741	0.0	0.0	2.235891802214502	4.666424984739332	0.0	1.7013496239450214	0.0	0.0	2.012084073926987	2.5657454785150304	4.76537776057199	27.955948254903078
hsa-miR-101-5p	0.8887341010329589	3.3910197166217304	2.98236569768185	0.0	0.0	0.0	4.471783604429004	1.166606246184833	0.0	1.7013496239450214	0.698716074277711	2.5223511844330573	0.0	0.46649917791182377	9.53075552114398	27.82018094766197
