name	SRX2540520	SRX2540521	SRX2540509	SRX2540508	SRX2540518	SRX2540519	SRX2540514	SRX2540512	SRX2540513	SRX2540510	SRX2540511	SRX2540516	SRX2540517	SRX2540507	SRX2540515
hsa-miR-487b-5p	0.0	0.904895484571532	0.0	1.2700940790436699	0.4352990373797087	0.0	0.0	0.0	0.0	0.7132352206963744	0.0	0.0	0.0	0.0	2.195607467700119	5.519131289391403
hsa-miR-548e-5p	0.0	1.357343226857298	0.0	0.0	0.8705980747594174	0.4031720501782558	0.5885188217146967	0.0	0.0	0.0	0.5528249076367785	0.6749056650606661	0.252509486623594	0.0	0.798402715527316	5.498274948358023
hsa-miR-1914-5p	0.0	0.0	0.6842170623893066	0.6350470395218349	0.0	1.0751254671420156	0.0	0.0	0.0	0.7132352206963744	0.0	0.0	0.631273716558985	1.7395781870811964	0.0	5.478476693389712
hsa-miR-6892-5p	1.204743073480292	1.357343226857298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1893821149676955	1.7395781870811964	0.798402715527316	5.289449317913798
hsa-miR-3677-3p	0.40158102449343064	0.0	0.0	0.0	0.29019935825313914	0.0	0.5885188217146967	0.0	0.0	0.0	0.4146186807275839	0.9748637384209622	2.2094580079564476	0.0	0.399201357763658	5.278440989329919
hsa-miR-451b	0.40158102449343064	0.0	0.6842170623893066	0.0	0.0	0.0	1.373210584000959	0.0	0.0	0.0	1.3820622690919464	1.12484277510111	0.252509486623594	0.0	0.0	5.218423201700346
hsa-miR-6807-5p	1.204743073480292	0.0	1.02632559358396	0.0	0.7254983956328479	0.0	0.5885188217146967	0.0	0.0	0.0	0.0	0.0	1.26254743311797	0.0	0.399201357763658	5.206834675293425
hsa-miR-6736-5p	1.204743073480292	0.0	1.02632559358396	0.6350470395218349	0.4352990373797087	0.0	0.0	0.0	0.0	0.0	0.0	0.14997903668014803	0.0	1.7395781870811964	0.0	5.1909719677271395
hsa-miR-943	0.40158102449343064	0.904895484571532	0.0	1.2700940790436699	0.0	0.4031720501782558	0.5885188217146967	0.0	0.0	0.7132352206963744	0.0	0.29995807336029606	0.0	0.0	0.598802036645487	5.180256790703742
hsa-miR-5004-3p	0.40158102449343064	0.0	0.6842170623893066	2.2226646383264224	0.0	0.8063441003565116	0.0	0.0	0.0	0.0	0.0	0.0	0.252509486623594	0.0	0.798402715527316	5.165719027716581
hsa-miR-561-5p	0.0	0.904895484571532	0.0	0.0	0.5803987165062783	0.0	0.3923458811431311	0.0	0.0	0.0	0.8292373614551678	1.4248008484614063	1.010037946494376	0.0	0.0	5.141716238631891
hsa-miR-3157-5p	1.4055335857270073	0.904895484571532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7132352206963744	0.0	0.14997903668014803	0.1893821149676955	1.7395781870811964	0.0	5.102603629723953
hsa-miR-6726-3p	0.0	0.0	1.02632559358396	2.2226646383264224	0.4352990373797087	0.2687813667855039	0.0	0.0	0.0	0.0	0.0	0.6749056650606661	0.44189160159128954	0.0	0.0	5.069867902727551
hsa-miR-6787-5p	0.8031620489868613	0.0	0.0	1.2700940790436699	0.0	0.0	0.0	0.0	0.0	1.783088051740936	0.0	0.22496855502022203	0.126254743311797	0.0	0.798402715527316	5.0059701936308025
hsa-miR-7851-3p	0.602371536740146	0.0	0.6842170623893066	3.1752351976091746	0.0	0.5375627335710078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.999386530309635
hsa-miR-4767	1.0039525612335767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.174696031862146	0.757528459870782	0.0	0.998003394409145	4.93418044737565
hsa-miR-1827	0.0	0.0	1.02632559358396	0.0	0.1934662388354261	0.0	1.5039925443820026	0.0	0.0	0.0	1.520268496001141	0.37494759170037006	0.252509486623594	0.0	0.0	4.871509951126494
hsa-miR-4714-5p	1.4055335857270073	0.904895484571532	0.0	0.0	0.0	0.0	0.5885188217146967	0.0	0.0	0.0	0.27641245381838925	0.8998742200808881	0.378764229935391	0.0	0.399201357763658	4.853200153611563
hsa-miR-4709-5p	0.8031620489868613	0.904895484571532	0.0	0.0	0.7254983956328479	0.2687813667855039	0.3923458811431311	0.0	0.0	0.7132352206963744	0.0	0.44993711004044407	0.1893821149676955	0.0	0.399201357763658	4.846438980588047
hsa-miR-3180	0.27801763234160587	1.3921468993408184	0.1052641634445087	0.09769954454182077	0.1562611929055365	0.289456856538235	0.6639699527037605	0.0	0.0	0.0	0.0	0.12690533872935603	0.8740712998509023	0.26762741339710716	0.552740341518911	4.804160635312562
hsa-miR-3117-3p	0.0	0.0	0.0	0.0	0.0	2.1502509342840312	0.3923458811431311	0.0	0.0	0.0	1.520268496001141	0.0	0.6944010882148836	0.0	0.0	4.7572663996431865
hsa-miR-6861-5p	1.4055335857270073	0.0	0.0	1.2700940790436699	0.29019935825313914	0.0	0.0	0.0	0.0	1.783088051740936	0.0	0.0	0.0	0.0	0.0	4.748915074764752
hsa-miR-1290	0.0	0.0	0.0	0.0	0.29019935825313914	0.0	2.550248227430352	0.0	0.0	0.0	0.0	0.37494759170037006	0.126254743311797	0.0	1.397204752172803	4.738854672868461
hsa-miR-219a-2-3p	0.602371536740146	0.904895484571532	0.0	0.0	0.29019935825313914	0.0	0.0	0.0	0.0	0.0	0.0	0.22496855502022203	2.7144769812036356	0.0	0.0	4.736911915788674
hsa-miR-4745-5p	0.40158102449343064	0.904895484571532	0.0	0.0	0.29019935825313914	0.6719534169637597	0.0	0.0	0.0	0.0	0.0	0.0	2.398840122924143	0.0	0.0	4.667469407206005
hsa-miR-6810-5p	0.0	0.0	0.6842170623893066	2.5401881580873398	0.0	0.0	0.0	0.0	0.0	1.4264704413927487	0.0	0.0	0.0	0.0	0.0	4.650875661869395
hsa-miR-676-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22496855502022203	3.408878069418519	0.0	0.998003394409145	4.631850018847886
hsa-miR-1247-5p	2.0079051224671534	0.904895484571532	0.6842170623893066	0.6350470395218349	0.0	0.2687813667855039	0.0	0.0	0.0	0.0	0.0	0.0	0.126254743311797	0.0	0.0	4.627100819047128
hsa-miR-4796-5p	0.0	0.0	0.6842170623893066	0.0	0.0	0.0	1.1770376434293934	0.0	0.0	1.4264704413927487	0.0	0.8248847017408141	0.505018973247188	0.0	0.0	4.6176288221994515
hsa-miR-6866-3p	0.0	1.357343226857298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.505018973247188	1.7395781870811964	0.998003394409145	4.599943781594828
hsa-miR-3140-5p	1.0039525612335767	0.904895484571532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0997065135220723	0.5681463449030866	0.0	0.0	4.576700904230268
hsa-miR-6774-3p	0.0	1.809790969143064	1.3684341247786131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.397204752172803	4.57542984609448
hsa-miR-4717-3p	0.602371536740146	0.0	1.02632559358396	0.9525705592827524	0.0	0.8063441003565116	0.3923458811431311	0.0	0.0	0.0	0.0	0.22496855502022203	0.5681463449030866	0.0	0.0	4.57307257102981
hsa-miR-6780a-5p	0.0	0.0	0.0	0.0	0.0	0.2687813667855039	0.0	0.0	0.0	0.0	3.731568126548255	0.14997903668014803	0.0	0.0	0.399201357763658	4.549529887777566
hsa-miR-6505-3p	1.4055335857270073	0.0	0.0	0.0	0.29019935825313914	0.5375627335710078	0.0	0.0	0.0	0.0	0.0	0.14997903668014803	0.378764229935391	1.7395781870811964	0.0	4.501617131247889
hsa-miR-1228-3p	0.0	0.904895484571532	0.0	0.0	0.29019935825313914	0.9407347837492636	0.0	0.0	0.0	0.0	0.0	0.0	1.26254743311797	0.0	0.998003394409145	4.39638045410105
hsa-miR-6770-3p	0.0	0.9048954845715319	0.6842170623893065	2.222664638326422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14997903668014798	0.0	0.0	0.3992013577636579	4.360957579731066
hsa-miR-3183	1.0039525612335767	0.0	0.0	1.2700940790436699	0.0	0.0	0.7846917622862623	0.0	0.0	0.0	0.0	0.8998742200808881	0.378764229935391	0.0	0.0	4.337376852579788
hsa-miR-514a-3p	0.0	0.0	0.0	0.0	0.5803987165062784	0.2687813667855039	0.9808647028578278	0.0	0.0	0.0	0.0	1.3498113301213321	0.3156368582794925	0.0	0.798402715527316	4.2938956900777505
hsa-miR-1248	2.0079051224671534	0.904895484571532	0.0	0.0	0.0	1.3439068339275193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2567074409662045
Hsa-Mir-599_5p	0.0	0.0	0.6842170623893066	0.0	1.015697753885987	0.8063441003565116	0.0	0.0	0.0	0.0	0.5528249076367785	0.29995807336029606	0.8837832031825791	0.0	0.0	4.2428251008114595
hsa-miR-548av-5p	0.0	0.0	0.0	0.0	1.1607974330125566	0.13439068339275195	0.6866052920004795	0.0	0.0	0.7132352206963744	0.27641245381838925	0.9748637384209622	0.09469105748384775	0.0	0.199600678881829	4.240596557707191
hsa-miR-186-3p	0.0	0.0	0.0	0.0	0.0	0.9407347837492636	0.0	0.0	0.0	0.0	0.4146186807275839	0.8248847017408141	0.631273716558985	0.0	1.397204752172803	4.20871663494945
hsa-miR-433-5p	0.0	0.0	0.0	1.5876175988045873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.609367280621795	0.0	4.196984879426382
hsa-miR-219a-5p	0.0	0.0	1.3684341247786131	1.2700940790436699	0.0	0.2687813667855039	0.0	0.0	0.0	0.7132352206963744	0.27641245381838925	0.29995807336029606	0.0	0.0	0.0	4.196915318482847
hsa-miR-520a-3p	0.0	0.0	0.0	0.0	0.29019935825313914	0.6719534169637597	0.0	0.0	0.0	0.0	0.0	0.29995807336029606	1.3256748047738687	0.0	1.596805431054632	4.184591084405695
hsa-miR-455-3p	0.0	0.0	0.0	0.6350470395218349	0.0	0.0	0.0	0.0	0.0	0.0	1.6584747229103356	0.29995807336029606	0.9469105748384775	0.0	0.598802036645487	4.139192447276431
hsa-miR-6832-5p	1.0039525612335767	0.0	0.0	1.2700940790436699	0.0	0.6719534169637597	0.0	0.0	0.0	0.7132352206963744	0.27641245381838925	0.0	0.126254743311797	0.0	0.0	4.0619024750675665
hsa-miR-7109-3p	0.8031620489868613	0.0	0.6842170623893066	2.5401881580873398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.027567269463508
hsa-miR-4797-5p	0.602371536740146	0.904895484571532	0.0	0.0	0.0	0.2687813667855039	0.0	0.0	0.0	0.7132352206963744	0.4146186807275839	1.0498532567610361	0.0	0.0	0.0	3.9537555462821765
hsa-miR-1537-3p	0.0	0.0	0.0	0.0	0.5803987165062783	0.0	1.1770376434293934	0.0	0.0	0.0	0.0	1.0498532567610361	0.126254743311797	0.0	0.998003394409145	3.93154775441765
hsa-miR-3165	0.602371536740146	0.0	0.6842170623893066	0.9525705592827524	0.0	0.5375627335710078	0.5885188217146967	0.0	0.0	0.0	0.0	0.0	0.126254743311797	0.0	0.399201357763658	3.8906968147733645
hsa-miR-6125	0.0	0.0	0.0	1.9051411185655047	0.0	0.0	1.1770376434293934	0.0	0.0	0.0	0.0	0.0	0.3156368582794925	0.0	0.399201357763658	3.7970169780380485
hsa-miR-675-3p	1.6063240979737226	0.0	0.6842170623893066	0.0	0.29019935825313914	0.0	0.3923458811431311	0.0	0.0	0.0	0.0	0.22496855502022203	0.5681463449030866	0.0	0.0	3.7662012996826078
hsa-miR-154-3p	0.0	0.0	0.6842170623893066	0.0	0.29019935825313914	0.0	0.0	0.0	0.0	1.4264704413927487	0.4146186807275839	0.0	0.9469105748384775	0.0	0.0	3.762416117601256
hsa-miR-6758-3p	1.4055335857270073	0.0	0.6842170623893066	0.0	0.0	0.0	0.5885188217146967	0.0	0.0	0.0	0.0	0.44993711004044407	0.5681463449030866	0.0	0.0	3.6963529247745415
hsa-miR-4676-5p	0.0	0.0	0.0	0.0	0.8705980747594174	0.0	0.0	0.0	0.0	0.0	0.27641245381838925	0.5249266283805181	0.1893821149676955	0.0	1.796406109936461	3.6577253818624813
hsa-miR-6511b-5p	0.40158102449343064	0.7239163876572257	0.0	0.7620564474262019	0.696478459807534	0.13439068339275195	0.5492842336003836	0.0	0.0	0.0	0.05528249076367786	0.0	0.3156368582794925	0.0	0.0	3.638626585420698
hsa-miR-545-3p	2.0079051224671534	0.0	0.0	0.0	0.0	0.2687813667855039	0.3923458811431311	0.0	0.0	0.0	0.27641245381838925	0.6749056650606661	0.0	0.0	0.0	3.6203504892748435
hsa-miR-7845-5p	0.0	1.357343226857298	0.0	0.9525705592827524	0.0	0.0	0.5885188217146967	0.0	0.0	0.7132352206963744	0.0	0.0	0.0	0.0	0.0	3.6116678285511217
hsa-miR-592	0.0	1.809790969143064	0.0	0.0	0.7254983956328479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0731653181502745	0.0	0.0	3.6084546829261863
hsa-miR-4687-3p	0.0	0.0	0.0	0.6350470395218349	0.4352990373797087	0.0	0.0	0.0	0.0	0.0	0.0	0.7498951834007401	1.388802176429767	0.0	0.399201357763658	3.608244794495709
hsa-miR-2116-3p	0.0	0.0	0.6842170623893066	0.0	0.4352990373797087	0.8063441003565116	0.0	0.0	0.0	0.0	0.0	0.0	1.5781842913974626	0.0	0.0	3.50404449152299
hsa-miR-4796-3p	0.8031620489868613	0.0	0.0	0.0	0.29019935825313914	0.4031720501782558	0.7846917622862623	0.0	0.0	0.0	0.4146186807275839	0.0	0.378764229935391	0.0	0.399201357763658	3.4738094881311516
hsa-miR-6847-5p	0.0	0.0	1.3684341247786131	0.0	0.0	0.0	0.5885188217146967	0.0	0.0	0.7132352206963744	0.0	0.0	0.0	0.0	0.798402715527316	3.468590882717
hsa-miR-20a-3p	0.0	0.0	0.0	0.6350470395218349	0.5803987165062783	0.5375627335710078	0.0	0.0	0.0	0.0	0.27641245381838925	0.8248847017408141	0.5681463449030866	0.0	0.0	3.4224519900614108
hsa-miR-4782-5p	0.602371536740146	0.0	0.0	0.6350470395218349	0.0	0.0	0.7846917622862623	0.0	0.0	0.0	0.0	0.5999161467205921	0.1893821149676955	0.0	0.598802036645487	3.410210636882018
hsa-miR-6816-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27641245381838925	0.8998742200808881	0.0	0.0	2.195607467700119	3.3718941415993964
hsa-miR-5090	0.0	0.0	0.0	0.9525705592827524	0.29019935825313914	0.0	0.3923458811431311	0.0	0.0	0.7132352206963744	0.0	0.22496855502022203	0.0	0.0	0.798402715527316	3.3717222899229347
hsa-miR-216a-3p	0.40158102449343064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9669864678272297	0.0	0.0	3.3685674923206603
hsa-miR-5706	0.602371536740146	0.0	0.0	0.0	0.29019935825313914	0.4031720501782558	0.7846917622862623	0.0	0.0	0.0	0.0	0.6749056650606661	0.1893821149676955	0.0	0.399201357763658	3.343923845249823
hsa-miR-490-5p	0.0	0.0	0.0	0.0	0.8705980747594174	1.0751254671420156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.397204752172803	3.342928294074236
hsa-miR-1256	0.0	0.0	1.3684341247786131	0.6350470395218349	0.0	0.0	0.3923458811431311	0.0	0.0	0.0	0.27641245381838925	0.0	0.0	0.0	0.598802036645487	3.2710415359074556
hsa-miR-5094	0.0	0.0	0.6842170623893066	0.0	0.5803987165062783	1.0751254671420156	0.0	0.0	0.0	0.0	0.0	0.0	0.3156368582794925	0.0	0.598802036645487	3.25418014096258
hsa-miR-3680-3p	0.0	0.0	0.0	0.0	0.4352990373797087	0.0	0.3923458811431311	0.0	0.0	0.0	0.0	0.37494759170037006	1.4519295480856655	0.0	0.598802036645487	3.2533240949543627
hsa-miR-3684	0.602371536740146	0.0	0.0	0.0	0.29019935825313914	0.8063441003565116	0.5885188217146967	0.0	0.0	0.0	0.27641245381838925	0.6749056650606661	0.0	0.0	0.0	3.2387519359435486
hsa-miR-6843-3p	0.0	0.0	0.6842170623893066	0.0	1.1607974330125566	0.6719534169637597	0.0	0.0	0.0	0.7132352206963744	0.0	0.0	0.0	0.0	0.0	3.2302031330619974
hsa-miR-3659	0.0	2.714686453714596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.505018973247188	0.0	0.0	3.219705426961784
hsa-miR-5000-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9674435883643625	1.12484277510111	0.126254743311797	0.0	0.998003394409145	3.2165445011864144
hsa-miR-6791-3p	0.0	2.26223871142883	0.0	0.9525705592827524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2148092707115823
hsa-miR-3139	1.0039525612335767	0.0	0.0	0.0	0.0	0.0	0.5885188217146967	0.0	0.0	1.4264704413927487	0.0	0.0	0.1893821149676955	0.0	0.0	3.2083239393087175
hsa-miR-556-3p	0.0	0.0	0.0	0.9525705592827524	0.29019935825313914	0.0	0.0	0.0	0.0	1.0698528310445616	0.27641245381838925	0.5999161467205921	0.0	0.0	0.0	3.188951349119434
hsa-miR-4800-5p	0.602371536740146	0.904895484571532	0.0	0.0	0.29019935825313914	0.4031720501782558	0.0	0.0	0.0	0.0	0.0	0.0	0.9469105748384775	0.0	0.0	3.1475490045815504
hsa-miR-4425	0.0	0.904895484571532	0.0	0.0	0.7254983956328479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.515056919741564	0.0	0.0	3.1454507999459436
hsa-miR-3173-3p	1.4055335857270073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7395781870811964	0.0	3.1451117728082036
hsa-miR-29a-5p	1.0039525612335767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8998742200808881	0.0	0.0	1.197604073290974	3.1014308546054385
hsa-miR-590-5p	0.0	0.0	0.0	0.0	0.29019935825313914	0.0	0.0	0.0	0.0	0.0	0.6910311345459732	1.7247589218217023	0.378764229935391	0.0	0.0	3.084753644556206
hsa-miR-4680-3p	0.0	0.904895484571532	0.6842170623893066	0.6350470395218349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999161467205921	0.252509486623594	0.0	0.0	3.0765852198268595
hsa-miR-4678	0.0	0.0	0.0	0.6350470395218349	0.0	0.2687813667855039	0.3923458811431311	0.0	0.0	0.0	0.6910311345459732	0.37494759170037006	0.6944010882148836	0.0	0.0	3.0565541019116966
hsa-miR-449c-5p	0.0	0.0	0.6842170623893066	0.0	0.4352990373797087	0.4031720501782558	0.7846917622862623	0.0	0.0	0.7132352206963744	0.0	0.0	0.0	0.0	0.0	3.0206151329299074
hsa-miR-584-3p	0.0	0.0	0.0	0.9525705592827524	0.0	1.0751254671420156	0.3923458811431311	0.0	0.0	0.0	0.0	0.0	0.5681463449030866	0.0	0.0	2.9881882524709855
hsa-miR-652-5p	0.0	0.0	0.0	1.2700940790436699	0.0	0.0	0.3923458811431311	0.0	0.0	0.0	0.0	0.37494759170037006	0.9469105748384775	0.0	0.0	2.9842981267256485
hsa-miR-7856-5p	0.0	1.357343226857298	0.0	0.0	0.29019935825313914	0.2687813667855039	0.0	0.0	0.0	0.0	0.0	0.22496855502022203	0.44189160159128954	0.0	0.399201357763658	2.9823854662711105
hsa-miR-1910-3p	0.0	0.0	0.6842170623893066	0.0	0.4352990373797087	0.0	1.373210584000959	0.0	0.0	0.0	0.0	0.0	0.44189160159128954	0.0	0.0	2.934618285361264
hsa-miR-5006-3p	0.0	0.0	0.0	1.2700940790436699	0.4352990373797087	0.2687813667855039	0.3923458811431311	0.0	0.0	0.0	0.0	0.37494759170037006	0.1893821149676955	0.0	0.0	2.9308500710200796
hsa-miR-570-3p	0.0	0.0	0.0	0.6350470395218349	0.7254983956328479	0.0	0.0	0.0	0.0	0.0	0.9674435883643625	0.0	0.0	0.0	0.598802036645487	2.9267910601645326
hsa-miR-130a-5p	0.0	0.0	0.6842170623893066	1.2700940790436699	0.0	0.0	0.0	0.0	0.0	0.0	0.9674435883643625	0.0	0.0	0.0	0.0	2.921754729797339
hsa-miR-642b-3p	0.0	0.0	0.0	0.0	0.36274919781642395	0.0	0.3923458811431311	0.0	0.0	0.0	0.0	0.0	1.1678563756341223	0.0	0.998003394409145	2.9209548490028223
hsa-miR-6809-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.7846917622862623	0.0	0.0	0.7132352206963744	0.27641245381838925	0.0	1.1362926898061732	0.0	0.0	2.910632126607199
hsa-miR-577	1.8071146102204378	0.0	0.6842170623893066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37494759170037006	0.0	0.0	0.0	2.8662792643101147
hsa-miR-6817-3p	0.0	0.0	0.0	0.0	0.0	0.0	1.373210584000959	0.0	0.0	0.0	0.0	0.0	0.6944010882148836	0.0	0.798402715527316	2.8660143877431583
hsa-miR-3166	0.0	0.0	0.0	1.5876175988045873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2748218117812582	0.0	0.0	0.0	2.8624394105858455
hsa-miR-4677-5p	0.8031620489868613	0.0	0.0	0.6350470395218349	0.29019935825313914	0.0	0.3923458811431311	0.0	0.0	0.0	0.27641245381838925	0.44993711004044407	0.0	0.0	0.0	2.8471038917638
hsa-miR-4638-3p	0.0	0.0	0.0	0.0	0.0	0.8063441003565116	0.0	0.0	0.0	0.0	1.520268496001141	0.0	0.505018973247188	0.0	0.0	2.8316315696048404
hsa-miR-1258	0.8031620489868613	0.0	0.0	0.0	0.29019935825313914	0.5375627335710078	0.0	0.0	0.0	0.0	0.0	0.0	1.1994200614620716	0.0	0.0	2.83034420227308
hsa-miR-6798-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6910311345459732	0.0	0.0	1.7395781870811964	0.399201357763658	2.8298106793908278
hsa-miR-944	0.0	0.0	0.6842170623893066	0.6350470395218349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999161467205921	0.8837832031825791	0.0	0.0	2.8029634518143127
hsa-miR-548al	0.0	0.0	0.0	0.0	0.29019935825313914	0.2687813667855039	0.0	0.0	0.0	0.0	1.934887176728725	0.29995807336029606	0.0	0.0	0.0	2.7938259751276644
hsa-miR-6827-5p	0.0	0.0	0.6842170623893066	1.5876175988045873	0.0	0.2687813667855039	0.0	0.0	0.0	0.0	0.0	0.0	0.252509486623594	0.0	0.0	2.793125514602992
hsa-miR-299-5p	0.40158102449343064	0.0	1.02632559358396	0.6350470395218349	0.0	0.0	0.0	0.0	0.0	0.7132352206963744	0.0	0.0	0.0	0.0	0.0	2.7761888782956
hsa-miR-3685	0.0	0.0	0.0	0.0	0.0	0.2687813667855039	0.7846917622862623	0.0	0.0	0.0	0.0	0.0	0.505018973247188	0.0	1.197604073290974	2.756096175609928
hsa-miR-4729	0.0	0.0	0.0	0.0	0.0	0.0	0.3923458811431311	0.0	0.0	0.0	0.0	1.0498532567610361	1.26254743311797	0.0	0.0	2.7047465710221372
hsa-miR-4701-5p	0.0	0.0	0.0	1.2700940790436699	0.0	0.0	0.0	0.0	0.0	1.4264704413927487	0.0	0.0	0.0	0.0	0.0	2.696564520436419
hsa-miR-216a-5p	0.602371536740146	0.0	1.02632559358396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6749056650606661	0.378764229935391	0.0	0.0	2.682367025320163
hsa-miR-4512	0.0	0.0	0.6842170623893066	0.0	0.29019935825313914	0.0	0.0	0.0	0.0	0.0	0.0	0.29995807336029606	0.0	0.0	1.397204752172803	2.6715792461755448
hsa-miR-3065-3p	1.0039525612335767	0.0	0.6842170623893066	0.9525705592827524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6407401829056356
hsa-miR-4505	0.40158102449343064	0.0	0.0	0.0	0.0	0.0	1.373210584000959	0.0	0.0	0.0	0.0	0.5999161467205921	0.252509486623594	0.0	0.0	2.6272172418385757
hsa-miR-1469	0.0	0.0	0.6842170623893066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1893821149676955	1.7395781870811964	0.0	2.6131773644381986
hsa-miR-8069	0.0	0.0	0.0	0.0	0.7254983956328478	0.0	0.0	0.0	0.0	0.0	0.0	1.2748218117812582	0.0	0.0	0.598802036645487	2.599122244059593
hsa-miR-4421	0.0	0.0	0.6842170623893066	0.0	0.0	1.2095161505347676	0.0	0.0	0.0	0.0	0.0	0.0	0.6944010882148836	0.0	0.0	2.5881343011389575
hsa-miR-8070	0.8031620489868613	1.357343226857298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.399201357763658	2.559706633607817
hsa-miR-548at-3p	0.0	0.0	0.0	0.0	0.29019935825313914	0.5375627335710078	0.0	0.0	0.0	1.0698528310445616	0.27641245381838925	0.0	0.378764229935391	0.0	0.0	2.5527916066224887
hsa-miR-10394-3p	0.0	0.904895484571532	0.0	0.0	0.0	0.2687813667855039	1.373210584000959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.546887435357995
hsa-miR-6735-3p	0.0	0.0	1.3684341247786131	0.9525705592827524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22496855502022203	0.0	0.0	0.0	2.5459732390815875
hsa-miR-5004-5p	0.0	0.0	0.0	1.2700940790436699	0.29019935825313914	0.0	0.0	0.0	0.0	0.0	0.0	0.37494759170037006	0.0	0.0	0.598802036645487	2.5340430656426665
hsa-miR-4777-3p	0.0	0.0	0.0	0.0	0.7254983956328479	0.2687813667855039	0.3923458811431311	0.0	0.0	0.0	0.27641245381838925	0.29995807336029606	0.5681463449030866	0.0	0.0	2.5311425156432548
hsa-miR-3137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27641245381838925	0.0	0.252509486623594	0.0	1.99600678881829	2.524928729260273
hsa-miR-2392	0.0	1.357343226857298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14997903668014803	0.0	0.0	0.998003394409145	2.505325657946591
hsa-miR-1226-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0698528310445616	0.0	0.8248847017408141	0.0	0.0	0.598802036645487	2.4935395694308626
hsa-miR-6738-3p	0.0	0.0	0.0	0.0	1.015697753885987	0.6719534169637597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.798402715527316	2.4860538863770625
hsa-miR-4522	0.40158102449343064	1.357343226857298	0.0	0.0	0.7254983956328479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4844226469835764
hsa-miR-3944-3p	0.602371536740146	1.357343226857298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.505018973247188	0.0	0.0	2.464733736844632
hsa-miR-4802-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8248847017408141	0.44189160159128954	0.0	1.197604073290974	2.464380376623078
hsa-miR-653-5p	0.0	0.904895484571532	1.02632559358396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5249266283805181	0.0	0.0	0.0	2.45614770653601
hsa-miR-675-5p	0.0	0.0	0.0	0.6350470395218349	0.0	0.0	0.5885188217146967	0.0	0.0	0.0	0.0	0.0	0.8206558315266805	0.0	0.399201357763658	2.4434230505268704
