name	SRX2742138	SRX2742139	SRX2742130	SRX2742131	SRX2742132	SRX2742133	SRX2742134	SRX2742135	SRX2742136	SRX2742137	SRX2742158	SRX2742159	SRX2742152	SRX2742153	SRX2742150	SRX2742151	SRX2742156	SRX2742157	SRX2742154	SRX2742155	SRX2742129	SRX2742128	SRX2742127	SRX2742126	SRX2742125	SRX2742124	SRX2742123	SRX2742122	SRX2742149	SRX2742148	SRX2742161	SRX2742160	SRX2742166	SRX2742165	SRX2742164	SRX2742141	SRX2742140	SRX2742143	SRX2742142	SRX2742145	SRX2742144	SRX2742147	SRX2742146	SRX2742163	SRX2742162
hsa-miR-502-3p	15.558124849375996	55.99980418611516	43.70575750512201	84.36163324121955	79.73261910263378	77.835659924301	133.8001471801619	84.24647147695298	85.12794106654928	39.46013497884895	56.465591469498634	50.67535304856146	51.97288531262503	25.21385273869975	19.668849909006568	46.07731087832383	49.50533439018568	66.07354738560635	146.24916274957948	83.0916296539938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.2948914415334	66.78944763124944	108.80982204648194	47.51562162139828	104.53385195089339	139.78349266430192	62.232843294144416	126.46332722784103	60.38877280494248	33.38359418902904	81.0261346114183	67.19875327436621	8.974522147488928	62.23896321019464	42.519930086378785	158.41453907221165	41.908969107382774
hsa-miR-25-3p	31097.946022458607	22731.222944244717	21644.317944817263	20200.051072988776	8272.666030975308	23577.591469618656	23346.267347560748	10599.329398087044	15954.221930618653	25657.34358009491	27995.827748071446	29831.918017444645	11969.463764341945	14113.144064101054	19930.43450045177	16975.130394119788	20330.28297387614	11738.788127503547	18942.564497170184	17877.830194827347	8733.624454148472	8264.462809917355	19138.755980861242	8333.333333333332	0.0	31413.612565445026	0.0	0.0	22107.36496221929	23885.386638713368	28815.429843371254	24581.64446286918	25904.04674761062	19674.72492322221	33367.06216664396	33169.17522762868	13643.301268779025	15355.340540480389	24126.145414902916	24445.580922735357	28034.77545745587	22103.43407274571	23769.54559764928	34981.464855204904	29364.75572143898
hsa-miR-339-5p	69.55396991485739	225.48265526594713	116.54868668032536	96.90187602031976	188.75477175317383	183.14272923364942	152.38350095518436	114.57520120865605	206.59097892979645	109.98463153679175	180.43028078759335	162.6540207272976	86.0800912990352	196.3373778833177	182.68694491755252	174.65791488337615	288.3079893716548	110.40137031519033	443.3596185083895	323.16606135324923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.03523609860345	352.69196051597123	120.16707619948174	123.95379553408247	192.3206785246411	208.009260934052	242.5029256275122	348.49088157999523	273.68310827855703	154.6773197425012	112.24399599850155	295.97653127586017	169.70005515251793	138.64614568775067	237.02599324747322	105.3365978315408	108.60591168955865
hsa-miR-584-5p	67.72360228551904	71.94676829209497	33.73777772325208	159.6030899158208	81.35981541085079	160.75861788287006	278.75030662533726	108.95876977685919	106.92899914456801	103.68780148697543	38.07641417100291	49.289097190090175	92.03531774110682	51.25438917375031	132.34802396399334	156.91192353158925	126.29053136741074	80.84948836213434	51.179768042579184	86.25428683805585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.39113699231333	116.83603645575518	101.11619826541757	117.06747355996679	175.03342652242617	114.23849570748851	267.9431648642394	184.75750577367205	63.661070838707836	13.353437675611614	183.79954344754628	89.09497625140689	26.107700792695066	72.86512766071569	72.37434908319793	418.18629339121696	86.81555361171726
hsa-miR-223-5p	4.270857801789489	0.0	0.0	4.560088283309165	6.508785232868063	0.0	13.008347642515739	5.616431431796865	0.0	4.1978866998775475	2.5961191480229258	2.156398002066445	3.2483053320390645	0.8266836963508115	10.667850798105256	7.160663177036811	3.7388644154825545	7.80615749703366	0.5951135818904557	4.600228631362978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.118633631236626	7.2795038290190135	12.822706301773966	15.838540540466095	2.160906500276866	4.2839435890308195	18.87501620789435	7.32659074619734	6.544596067530712	0.0	6.313724774915713	8.557144611717046	0.0	0.0	10.85615236247969	12.640391739784896	5.879937894020691
hsa-miR-589-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6226663632205923	1.2462881384941848	0.0	0.5951135818904557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.903974928458142	0.8206528786041023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4044879710872107	0.0
hsa-miR-1180-3p	122.63463116566962	274.43612647500146	265.30161573284585	364.8070626647332	530.4659964787471	336.7791298685442	555.6422778731722	296.5475795988745	685.1761110234455	205.69644829399985	257.01579565426965	255.07107795871667	629.629850193572	319.51324863958865	345.70503992609844	629.2043600344085	268.3673791557478	337.33752040752603	576.6650608518515	589.979321972302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	258.6513307750028	297.73170660687765	260.11775640741473	426.951962395173	854.0982942344314	348.9034056399545	327.4404985630368	505.21621406386873	479.54040276634123	220.33172164759165	225.18951697199373	401.17907385520505	146.85581695890974	205.43917937674004	278.641243970312	196.9794379449813	239.00218145695868
hsa-miR-500a-5p	3.355673987120313	8.15891186817572	5.367373728699194	2.8500551770682283	0.0	7.6309470514020585	17.65418608627136	5.054788288617178	3.6335096796697868	9.235350739730606	2.379775885687682	2.7725117169425726	0.5413842220065107	1.8600383167893257	3.3337033744078926	3.5803315885184057	4.569723174478678	4.739452766056151	5.504800632486715	1.725085736761117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.006154789193603	4.003727105960458	6.044990113693442	2.7545287896462773	8.913739313642072	4.2839435890308195	14.566588595222814	4.778211356215657	0.0	2.2255729459352693	8.769062187382934	4.278572305858523	2.4475969493151624	14.674227098338575	5.428076181239845	20.540636577150455	2.5940902473620695
hsa-miR-660-5p	79.92605314777472	37.08596303716236	35.27131307430899	50.160971116400816	0.0	41.71584388099792	107.78345189513041	68.52046346792176	45.678407401563035	57.51104778832241	55.383875157822416	70.54502035331657	35.731358652429705	8.68017881168352	50.005550616118384	38.91664770128702	74.7772883096511	27.32155123961781	17.258293874823213	20.126000262213033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.380520050484286	45.132923739917885	72.17351832712775	27.545287896462774	45.37903650581419	51.883316800484366	96.01638679667997	28.66926813729394	16.064008529393565	34.496380661996675	72.958597399026	55.36975925228677	48.95193898630325	44.52868912599291	68.75563162903804	77.59796040256839	89.58258320890347
hsa-miR-6514-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6667406748815785	0.0	0.0	0.0	0.0	1.1500571578407446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.297267334741877	0.0	1.080453250138433	0.0	0.0	0.9556422712431313	0.0	0.0	0.0	1.0067228954961231	0.0	0.0	0.0	1.4044879710872107	0.0
hsa-miR-7109-3p	0.0	1.4834385214864942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2400255445262172	0.0	0.0	0.0	1.1151653567190944	0.0	1.725085736761117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.112478842043023	0.0	0.0	0.0	2.160906500276866	0.0	0.0	0.0	0.0	0.0	1.4030499499812694	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6764-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8653730493409753	0.0	0.0	0.8266836963508115	0.6667406748815785	0.0	1.2462881384941848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2741896949908418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-194-5p	189.1379883649631	241.80047900229857	343.5119186367484	223.4443258821491	35.798318780774345	281.83631109844936	330.78369719540024	342.6023173396088	173.37031900138697	239.27954189302022	309.8035516640691	335.47391775005127	208.4329254725066	203.36418930229962	403.0447379659142	284.5585279918107	346.0526731218854	292.1733234604027	436.21825552570397	143.1821161511727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	342.643483349251	509.20129283988	440.73473374383093	208.6555558157055	199.3436246505409	378.4150170310557	504.29119390222087	244.96296886198934	108.28331675368996	327.15922305248455	426.52718479430587	283.8958565299067	181.12217424932203	384.5659515426661	589.8509450280632	333.91701512598434	488.72660260301393
hsa-miR-3944-5p	0.0	0.0	0.0	0.0	6.508785232868063	0.0	3.716670755004497	0.0	0.0	0.0	0.8653730493409753	0.6161137148761272	1.0827684440130214	2.4800510890524343	0.6667406748815785	2.8019986344926653	1.2462881384941848	2.230330713438189	1.4877839547261391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.224957684086046	1.4559007658038028	0.0	0.0	0.0	1.903974928458142	0.0	0.6370948474954209	0.0	0.0	0.0	1.5100843432441846	0.0	0.0	0.0	2.106731956630816	0.0
hsa-miR-409-5p	2.4404901724511365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9385206899142835	2.5961191480229258	1.8483411446283817	0.0	0.0	0.0	0.0	0.0	0.0	1.785340745671367	1.725085736761117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3772643948231387	0.0	7.615899713832568	1.2309793179061534	0.0	1.1899265577328566	0.0	2.104574924971904	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-101-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.246572572718746	0.0	0.0	0.0	0.6161137148761272	0.0	0.0	0.0	1.2453327264411846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2309793179061534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4044879710872107	0.0
hsa-miR-654-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8395773399755095	0.8653730493409753	1.2322274297522544	0.0	0.0	0.0	0.0	0.0	1.6727480350786414	0.5951135818904557	4.025200052442607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8198759572547534	1.0990891115806256	0.0	0.0	6.663912249603497	0.0	0.0	1.1899265577328566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-188-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6667406748815785	0.0	0.0	0.0	1.1902271637809114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8206528786041023	0.6370948474954209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-30e-3p	521.0446518183177	407.5747337784143	312.8412116156102	252.514888688245	104.14056372588901	321.0085059623133	249.01694058530128	319.57494846924163	195.69044989078708	402.7872288532507	614.1985217697571	684.8103940848154	190.02586192428527	407.55506230095006	265.69615894030903	201.43256850186162	277.2991108149561	277.3973824838747	136.57856704385958	228.573860120848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	382.6927216627999	428.034825146318	465.2810572357982	283.7164653335666	273.89489891009276	271.5544241713425	408.06964388588983	394.5209843115394	193.95802891045565	329.9411892349037	356.7254497827377	279.1139227763001	682.8795488589303	582.9210212857255	306.68630424005124	676.085397082106	610.9947229286795
hsa-miR-4695-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6226663632205923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6370948474954209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-340-5p	50.0300485352483	65.27129494540576	58.27434334016268	55.86108147053727	16.271963082170156	72.23963208660616	113.35845802763716	128.05463664496853	50.86913551537701	52.05379507848159	61.44148650320924	56.6824617686037	72.54548574887244	22.733801649647315	60.67340141422364	48.2566431495959	57.744683750230564	64.67959068970747	30.945906258303694	32.77662899846122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.599322945376734	61.147832163759716	72.5398813643213	24.790759106816495	39.97677025512202	73.30303474563846	88.63051088924304	24.209604204825993	29.74816394332142	40.06031302683485	122.76687062336107	48.32269898381391	71.79617717991142	50.60078309771922	47.043326904078654	137.63982116654665	86.12379621242071
hsa-miR-5000-3p	1.2202450862255683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8395773399755095	0.8653730493409753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-532-5p	685.7777384587694	467.2831342682457	423.25575689170785	745.5744343210484	387.27272135564976	711.2042651906719	771.2091816634331	427.9720751029211	811.8298770005066	733.7905951385953	577.2038239104305	564.0521059690944	527.3082322343414	232.29811867457803	481.0533969270589	516.5017482914814	622.3132104880963	560.9281744297044	714.7314118504372	601.4798935507094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	845.4839199526974	450.60128701627696	716.2397377133744	896.5991210298632	1041.0167065083801	829.6570750756354	1243.699437524517	948.9527753444294	515.8331627771934	319.3697177417111	653.1197517162809	547.657255149891	411.1962874849473	632.5097887214903	609.7538910259426	1415.0216308703648	636.762686052476
hsa-miR-106a-5p	48.60642926798514	31.89392821195963	21.469494914796776	26.2205076290277	6.508785232868063	40.189654470717514	104.99594882887703	55.04102803160928	46.19748021294443	87.52593769244687	28.34096736591694	30.857028553379372	36.00205076343296	10.74688805256055	63.95154306572474	42.0818683809917	113.75841175255256	31.503421327314417	33.326360585865515	26.3554765338504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.664794550188645	69.76191169476554	70.28064263496113	89.52218566350402	49.70084950636792	53.07330113077071	295.0930975980584	34.084574341005016	25.880902630689633	27.819661824190863	69.56789335323795	75.33643001295987	37.52981988949916	35.42054816840346	190.28422613124124	125.99427507294854	78.68740416998278
hsa-miR-27a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8941787220343884	2.156398002066445	0.0	0.8266836963508115	0.6667406748815785	2.179332271272073	1.2462881384941848	3.345496070157283	0.8926703728356835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.091925574352852	3.663630371935419	0.0	2.701133125346083	0.951987464229071	1.2309793179061534	0.6370948474954209	0.0	0.0	1.4030499499812694	1.5100843432441846	0.0	0.0	0.0	3.160097934946224	0.6917573992965519
hsa-miR-590-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.246572572718746	0.0	0.0	0.0	0.0	0.0	0.0	1.0001110123223678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8206528786041023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10b-5p	4.270857801789489	9.642350389662214	6.13414140422765	6.840132424963747	0.0	3.0523788205608238	0.0	0.0	0.0	3.358309359902038	3.461492197363901	4.31279600413289	3.789689554045575	2.066709240877029	1.0001110123223678	1.8679990896617769	0.8308587589961233	0.0	6.248692609849784	1.1500571578407446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89367594715058	2.183851148705704	1.4654521487741676	1.3772643948231387	0.0	2.3799686605726773	4.923917271624614	4.778211356215657	5.354669509797855	3.3383594189029036	2.806099899962539	11.073951850457354	0.0	4.048062647817538	0.0	0.7022439855436053	2.075272197889656
hsa-miR-6511b-3p	4.270857801789489	11.125788911148707	13.801818159512212	34.20066212481874	45.56149663007644	43.750763094705135	48.31671981505846	43.80816516801555	25.953640569069904	10.49471674969387	16.44208793747853	16.32701344421737	37.896895540455745	62.827960922661674	34.670515093842084	27.085986800095764	34.896067877837176	62.44925997626928	50.2870976697435	62.103086523400215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.480689314140108	25.8422385930175	27.843590826709182	30.98844888352062	24.310198128114745	34.74754244436109	20.516321965102556	28.66926813729394	33.31794361651998	24.48130240528796	12.627449549831425	18.121012118930214	4.895193898630325	25.30039154885961	34.37781581451902	10.884781775925882	8.992846190855175
hsa-miR-548d-3p	0.0	0.0	0.0	0.0	0.0	0.0	3.716670755004497	0.0	0.0	0.0	1.2980595740114629	0.9241705723141909	0.0	0.0	0.0	0.0	0.8308587589961233	0.0	0.8926703728356835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.024031323908769	0.0	0.7022439855436053	0.0
hsa-miR-7110-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9339995448308884	0.8308587589961233	0.0	0.5951135818904557	1.1500571578407446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6370948474954209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-125a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4559007658038028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6881-3p	0.0	2.2251577822297417	0.0	2.2800441416545825	6.508785232868063	6.1047576411216475	0.0	2.246572572718746	10.381456227627961	1.2593660099632644	2.5961191480229258	1.8483411446283817	1.6241526660195322	4.133418481754058	10.001110123223677	4.981330905764739	2.0771468974903082	3.90307874851683	8.331590146466379	5.750285789203724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.224957684086046	2.183851148705704	2.9309042975483353	2.7545287896462773	6.482719500830599	2.3799686605726773	1.6413057572082046	4.778211356215657	1.7848898365992851	0.0	3.5076248749531733	1.5100843432441846	3.2634625990868833	6.072093971726306	7.237434908319793	3.8623419204898295	2.075272197889656
hsa-miR-199a-5p	140.32818491594037	223.99921674446065	147.21939370146362	114.00220708272913	104.14056372588901	157.7062390623092	68.7584089675832	106.71219720414044	68.51761110234455	128.87512168624073	269.99639139438426	289.5734459917798	60.6350328647292	79.3616348496779	61.00677175166443	102.73994993139773	73.11557079165885	76.9464096136175	361.92824338637877	79.54562008398484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195.24003677855052	118.29193722155897	115.16011469117	78.5040705049189	80.49376713531326	408.561286731643	85.75822581412869	122.64075814286852	41.052466241783556	166.91797094514519	75.76469729898855	64.93362675949994	120.74811616621467	113.34575413889105	135.70190453099613	154.49367681959316	199.22613099740695
hsa-miR-142-5p	5837.652492503119	9700.946211260929	8086.3319061230995	9815.590029822977	1809.4422947373216	6385.576492613243	5640.047870719324	15286.803071064707	2607.821804380144	6424.026016822611	9690.88009304491	9382.487706991104	7087.260850287232	2911.579978547558	5989.33148246122	4712.961703216663	6586.217382562269	8284.005852387792	7244.912745934407	1828.0158523878636	0.0	0.0	0.0	5555.555555555556	8000.0	0.0	0.0	0.0	9201.868741958864	7034.184549981073	3257.333763687781	1883.409059920642	2798.914144483611	7454.5378386457405	4825.4389261921215	2334.315521223222	2170.4260413047305	9483.166322630183	8520.020821261258	4493.004282599197	4753.233275570045	9536.223582596165	6186.197487886343	7146.3859188845	8706.804506246051
hsa-miR-550b-2-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29118015316076057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1238-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0827684440130214	1.653367392701623	3.6670737118486816	0.6226663632205923	1.6617175179922465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7279503829019014	0.0	0.0	1.080453250138433	0.951987464229071	0.8206528786041023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-339-3p	29.28588206941364	65.27129494540576	65.94202009544723	53.58103732888269	91.12299326015288	57.99519759065565	85.48342736510342	62.90403203612489	53.983572383665404	56.671470448346895	61.44148650320924	75.47393007232559	50.890116868612004	57.04117504820599	45.00499555450655	70.67263222553723	68.13041823768211	52.41277176579744	246.9721364845391	167.90834504474873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.18633631236626	119.01988760446088	46.894468760773364	76.43817391268419	97.24079251245898	97.57871508347978	131.30446057665637	125.82623238034562	133.8667377449464	55.639323648381726	43.49454844941935	74.4974942667131	35.89808858995571	44.52868912599291	75.99306653735783	90.23835214235329	55.34059194372416
hsa-miR-584-3p	1.2202450862255683	8.900631128918967	0.0	5.700110354136457	6.508785232868063	9.157136461682471	20.441689152524734	13.479435436312476	3.1144368682883887	2.0989433499387737	3.028805672693413	1.540284287190318	4.331073776052086	4.546760329929463	2.666962699526314	8.0946627218677	3.323435035984493	2.7879133917977357	3.8682382822879617	5.175257210283351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.012309578387207	5.45962787176426	4.396356446322502	6.197689776704124	4.862039625622948	5.235931053259891	2.0516321965102557	8.600780441188181	6.544596067530712	2.2255729459352693	9.821349649868885	2.0134457909922463	0.0	5.060078309771922	0.0	9.480293804838672	1.037636098944828
hsa-miR-223-3p	1069.5448180767107	1803.861242127577	578.1428273484561	891.4972593869418	423.07104013642413	1057.1405315208985	821.3842368559938	824.4921341877798	207.62912455255923	1146.4428577365584	1479.7879143730677	1519.3364208845296	285.85086921943764	454.6760329929463	842.4268427128744	360.52382430472295	957.564719743032	1427.9692392788004	1284.8502233014938	693.484466177969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	931.7010302110317	850.6100224208718	1224.0189072636235	1194.0882303116612	275.5155787853004	1133.341076164709	730.791388396953	636.1392052241778	506.31375031533054	648.754513740131	1396.034700231363	850.680846694224	1838.9611745854586	855.1532343514549	1657.3725940052327	766.8504322136171	896.8634681879796
hsa-miR-6799-3p	0.0	3.7085963037162357	0.0	2.2800441416545825	0.0	6.1047576411216475	3.716670755004497	3.369858859078119	0.0	1.679154679951019	0.0	0.0	0.0	3.7200766335786515	2.666962699526314	2.4906654528823693	0.8308587589961233	1.1151653567190944	2.9755679094522782	1.1500571578407446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3374365261290686	2.183851148705704	1.4654521487741676	0.0	1.6206798752076497	6.663912249603497	1.6413057572082046	0.9556422712431313	2.379853115465713	0.0	2.806099899962539	1.0067228954961231	0.0	2.024031323908769	0.0	3.5112199277180265	1.037636098944828
hsa-miR-34a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5951135818904557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7327260743870838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7022439855436053	0.0
hsa-miR-500a-3p	43.013639289451284	67.86731235800711	49.83989890934966	92.34178773701059	141.56607881488037	124.63880183956697	187.6918731277271	76.38346747243736	105.89085352180521	57.93083645831016	75.0711120303296	70.39099192459753	66.59025930680082	38.02745003213733	31.33681171943419	50.435975420867976	57.398492600648844	70.53420881248272	171.24393318897862	104.36768707404758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.40121549438281	70.06522435430801	126.39524783177195	65.42005875409909	141.2692624556001	142.16346132487462	97.11059063481878	132.19718085529982	82.99737740186676	34.496380661996675	123.11763311085639	94.38027145276153	39.97741683881432	89.56338608296302	67.85095226549807	191.06888439998926	65.42872068346553
hsa-miR-660-3p	1.2202450862255683	7.417192607432471	0.0	6.840132424963747	6.508785232868063	10.17459606853608	0.0	0.0	7.2670193593395735	4.1978866998775475	8.221043968739265	12.630331154960608	2.7069211100325536	0.8266836963508115	3.000333036967103	1.8679990896617769	1.2462881384941848	2.230330713438189	7.141362982685468	5.175257210283351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.781197105107557	3.275776723058556	5.495445557903128	3.443160987057847	7.022946125899815	3.807949856916284	3.6929379537184603	8.600780441188181	8.329485904129998	5.563932364838172	9.821349649868885	4.530253029732553	0.0	3.036046985863153	0.0	10.182537790382277	2.7670295971862076
hsa-miR-6514-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6667406748815785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2309793179061534	0.6370948474954209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7022439855436053	0.6917573992965519
hsa-miR-194-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2593660099632644	0.8653730493409753	0.0	0.0	0.0	1.0001110123223678	0.6226663632205923	0.8308587589961233	1.6727480350786414	0.0	1.1500571578407446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.112478842043023	0.7279503829019014	0.0	0.0	3.2413597504152993	0.0	0.0	0.6370948474954209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3835147985931038
hsa-miR-129-1-3p	0.0	0.0	0.0	2.2800441416545825	0.0	0.0	0.0	6.739717718156238	1.038145622762796	5.037464039853058	0.8653730493409753	0.0	0.0	0.0	0.0	0.0	0.0	3.345496070157283	3.273124700397506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3374365261290686	0.0	1.4654521487741676	0.0	0.0	8.567887178061639	3.282611514416409	0.0	1.1899265577328566	0.0	1.4030499499812694	0.0	0.0	2.024031323908769	0.0	0.7022439855436053	1.3835147985931038
hsa-miR-212-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6161137148761272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6687182630645343	0.0	0.0	0.0	1.080453250138433	0.0	0.8206528786041023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3944-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8653730493409753	0.0	0.0	0.0	0.0	0.6226663632205923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7279503829019014	0.0	0.0	1.080453250138433	0.0	0.0	0.0	1.7848898365992851	0.0	0.0	0.0	0.0	2.024031323908769	0.0	0.0	0.0
