name	SRX387062	SRX387063	SRX387064
hsa-miR-6500-3p	1.1147709217419666	0.0	0.0	1.1147709217419666
hsa-miR-3157-5p	1.1147709217419666	0.0	0.0	1.1147709217419666
hsa-miR-4688	1.1147709217419666	0.0	0.0	1.1147709217419666
hsa-miR-874-5p	1.1147709217419666	0.0	0.0	1.1147709217419666
hsa-miR-449a	1.1147709217419666	0.0	0.0	1.1147709217419666
hsa-miR-1179	1.1147709217419666	0.0	0.0	1.1147709217419666
hsa-miR-6511a-5p	1.019219128449798	0.0	0.0	1.019219128449798
hsa-miR-542-5p	0.9555179329216856	0.0	0.0	0.9555179329216856
hsa-miR-3143	0.9555179329216856	0.0	0.0	0.9555179329216856
hsa-miR-664b-3p	0.9555179329216856	0.0	0.0	0.9555179329216856
hsa-miR-4659b-3p	0.9555179329216856	0.0	0.0	0.9555179329216856
hsa-miR-429	0.9555179329216856	0.0	0.0	0.9555179329216856
hsa-miR-3115	0.9555179329216856	0.0	0.0	0.9555179329216856
hsa-miR-4999-5p	0.9555179329216856	0.0	0.0	0.9555179329216856
hsa-miR-31-5p	0.9555179329216856	0.0	0.0	0.9555179329216856
hsa-miR-660-3p	0.9555179329216856	0.0	0.0	0.9555179329216856
hsa-miR-6503-3p	0.9555179329216856	0.0	0.0	0.9555179329216856
hsa-miR-135a-3p	0.9555179329216856	0.0	0.0	0.9555179329216856
hsa-miR-3684	0.9555179329216856	0.0	0.0	0.9555179329216856
hsa-miR-214-3p	0.0	0.8290361625574107	0.0	0.8290361625574107
hsa-miR-4741	0.0	0.8290361625574107	0.0	0.8290361625574107
hsa-miR-483-5p	0.0	0.8290361625574107	0.0	0.8290361625574107
hsa-miR-372-3p	0.0	0.8290361625574107	0.0	0.8290361625574107
hsa-miR-483-3p	0.0	0.8290361625574107	0.0	0.8290361625574107
hsa-miR-2467-3p	0.0	0.8290361625574107	0.0	0.8290361625574107
hsa-miR-3127-3p	0.0	0.8290361625574107	0.0	0.8290361625574107
hsa-miR-193b-3p	0.0	0.8290361625574107	0.0	0.8290361625574107
Hsa-Mir-1913_5p	0.0	0.8290361625574107	0.0	0.8290361625574107
hsa-miR-3934-5p	0.0	0.8290361625574107	0.0	0.8290361625574107
hsa-miR-4676-5p	0.0	0.8290361625574107	0.0	0.8290361625574107
hsa-miR-6809-5p	0.0	0.8290361625574107	0.0	0.8290361625574107
hsa-miR-3192-5p	0.0	0.8290361625574107	0.0	0.8290361625574107
hsa-miR-6804-3p	0.0	0.8290361625574107	0.0	0.8290361625574107
hsa-miR-6770-5p	0.0	0.8290361625574107	0.0	0.8290361625574107
hsa-miR-6858-5p	0.0	0.8290361625574107	0.0	0.8290361625574107
hsa-miR-6736-5p	0.0	0.8290361625574107	0.0	0.8290361625574107
hsa-miR-6894-5p	0.0	0.8290361625574107	0.0	0.8290361625574107
hsa-miR-3074-3p	0.7962649441014047	0.0	0.0	0.7962649441014047
hsa-miR-5695	0.7962649441014047	0.0	0.0	0.7962649441014047
hsa-miR-4662a-3p	0.7962649441014047	0.0	0.0	0.7962649441014047
hsa-miR-211-5p	0.7962649441014047	0.0	0.0	0.7962649441014047
hsa-miR-3920	0.7962649441014047	0.0	0.0	0.7962649441014047
hsa-miR-154-3p	0.7962649441014047	0.0	0.0	0.7962649441014047
hsa-miR-224-3p	0.7962649441014047	0.0	0.0	0.7962649441014047
hsa-miR-624-3p	0.7962649441014047	0.0	0.0	0.7962649441014047
hsa-miR-5187-3p	0.7962649441014047	0.0	0.0	0.7962649441014047
hsa-miR-550a-3-5p	0.42467463685408247	0.2763453875191369	0.0	0.7010200243732194
hsa-miR-499a-5p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-3191-3p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-5582-3p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-433-5p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-1284	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-4777-3p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-196b-3p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-4446-5p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-195-3p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-5584-5p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-541-5p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-4687-3p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-190a-3p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-4654	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-3150a-5p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-7109-5p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-5588-5p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-212-5p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-299-5p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-188-3p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-183-3p	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-5094	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-551a	0.6370119552811238	0.0	0.0	0.6370119552811238
hsa-miR-3181	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-5690	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-4799-5p	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-6868-3p	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-3128	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-4485-3p	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-1226-3p	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-3187-3p	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-5006-3p	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-4766-5p	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-548s	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-329-5p	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-544a	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-877-3p	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-2116-3p	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-4477b	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-548ah-5p	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-495-5p	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-5581-3p	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-5000-5p	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-6875-5p	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-381-5p	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-23b-5p	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-4421	0.4777589664608428	0.0	0.0	0.4777589664608428
hsa-miR-6859-3p	0.318505977640562	0.0	0.0	0.318505977640562
hsa-miR-4765	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-15a-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-1224-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6855-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6733-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6791-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-570-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-296-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-200b-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-1469	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-4710	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-101-2-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6891-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6850-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6763-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-3960	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-3166	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-3163	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6716-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-4769-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-4659b-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6874-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-3675-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-3159	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-9-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-4742-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-4701-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-1914-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-514a-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-7111-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-7856-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-3677-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-218-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-4638-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-548p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-219b-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-4761-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-548ab	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6854-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-544b	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-552-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-5003-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-605-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-192-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6751-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hcmv-miR-US29-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-5586-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6810-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6886-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-4433a-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-7110-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6764-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-4498	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-7151-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6812-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-487b-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6742-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-4469	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-548aq-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6772-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-3194-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-3177-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6836-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-597-3p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-4424	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-3135a	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6755-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-4639-5p	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-3685	0.3185059776405619	0.0	0.0	0.3185059776405619
hsa-miR-6511b-5p	0.2548047821124495	0.0	0.0	0.2548047821124495
hsa-miR-376c-5p	0.15925298882028094	0.0	0.0	0.15925298882028094
hsa-miR-376b-5p	0.15925298882028094	0.0	0.0	0.15925298882028094
hsa-miR-548av-3p	0.15925298882028094	0.0	0.0	0.15925298882028094
	sumhsa-miR-214-5p	0.0	2.487108487672232	0.0	2.487108487672232
